text,clean,개인지칭,기타혐오,성별,성소수자,악플욕설,연령,인종국적,종교,지역
벙어리도 아니고 왜 말을 못해,0,0,1,0,0,0,0,0,0,0
연영과 요새도 제 2의 군대 소리 들을 만큼 똥군기 잡냐,0,0,1,0,0,0,0,0,0,0
요새는 개나소나 다 티비에 나오네 얼굴 안 보고 뽑냐?,0,0,1,0,0,1,0,0,0,0
"나 신입 때는 여자라서 커피, 담배 심부름 다 내가 했어. 너도 해야하지 않을까?",1,0,0,0,0,0,0,0,0,0
역시 흑수저는 영원한 패배자야,0,0,1,0,0,0,0,0,0,0
"흑인은 기본적으로 미개하고 못배운거 같아. 정당하게 권리를 주장하는게 아니라, 무조건 폭동부터 일으키는게 흑인들 아냐?",0,0,0,0,0,0,0,1,0,0
다른건 그렇다치고 코가 너무 낮아서 못쓰겠네.,0,0,1,0,0,0,0,0,0,0
저렇게 뚱뚱한년들은 성격도 개 더러울듯 저렇게 자기관리 안할꺼면 그냥 뒤지던가 도데체 뭐가 잘나서 자꼬 티비에 나오는지 모르겠음,0,0,1,1,0,1,0,0,0,0
공부안하면 저 아저씨처럼 된다,0,0,1,0,0,0,0,0,0,0
야채만 먹는 것들은 대체 얼마나 건강하게 오래살고 싶은거냐,0,0,1,0,0,0,0,0,0,0
인도 사람들 잘 안씻고 미개할거 같아,0,0,0,0,0,0,0,1,0,0
중국에는 역사 유물이 참 많은거 같음,1,0,0,0,0,0,0,0,0,0
백인 새끼들은 개척시대 뽕맞아서 저럼,0,0,0,0,0,0,0,1,0,0
와 저새끼 꼭 치매 걸렸으면 좋겠다,0,0,1,0,0,1,0,0,0,0
지잡대 아가리 닥쳐,0,0,1,0,0,0,0,0,0,0
조선족들 중국에서도 개찐따 취급인데 명예중국인 인척 오졌죠? 한국 동포 같은 개소리하지말고 중국으로 돌아가라 더러운 짱개놈들아.,0,0,0,0,0,0,0,1,0,0
와꾸 존나 병신같아,0,0,1,0,0,1,0,0,0,0
어짜피 병신 장애인인데 공부는 시켜서 뭐함? 공부시킨다고 3살지능이 20살됨?,0,0,1,0,0,1,0,0,0,0
장애인들은 무슨 정신병자 같아!,0,0,1,0,0,0,0,0,0,0
여자라고 고분고분해야되냐,1,0,0,0,0,0,0,0,0,0
저 사람 너무 말라서 꼭 기아같아,0,0,1,0,0,0,0,0,0,0
뚱뚱한 사람보면 극혐임,0,0,1,0,0,0,0,0,0,0
저정도로 글 싸제끼는거 보니 중졸은 당연히 아닐거고 초졸은 맞는지 궁금하다,0,0,1,0,0,0,0,0,0,0
베트남 친구가 베트남에 대해 얘기해 주니 여행가고 싶다.,1,0,0,0,0,0,0,0,0,0
요즘 젊은 아빠들이 많아서 보기좋네,1,0,0,0,0,0,0,0,0,0
고졸애들은 일하는거 보면 거지같아,0,0,1,0,0,0,0,0,0,0
핸드폰을 오래 봐서 눈이 아프다.,1,0,0,0,0,0,0,0,0,0
너는 눈이 되게 이쁘다,1,0,0,0,0,0,0,0,0,0
저렇게 뚱뚱한데 밖에 나오고 싶을까,0,0,1,0,0,1,0,0,0,0
고졸이라더니 못배운 티를 너무 낸다.,0,0,1,0,0,0,0,0,0,0
다리가 코끼리같아.. 발이 다리를 지탱하느라 힘들겠네,0,0,1,0,0,1,0,0,0,0
요새 학부 졸업은 옛날에 중졸보다 못하대도. 석사조차 전공서나 펼쳐 봤네 정도인걸.,0,0,1,0,0,0,0,0,0,0
귀머거리한테는 입 크게 벌려 말해,0,0,1,0,0,0,0,0,0,0
"귀머거리세요? 난독증 있으신가?ㅋㅋㅋㅋ
제대로 읽고 댓글 다시죠. ",0,0,1,0,0,1,0,0,0,0
음악샘 비건이라며? 어쩐지 성격 이상하더라. 풀만 먹으니 사람이 까칠해져서 학생들 피곤하게 하지.,0,0,1,0,0,0,0,0,0,0
"서울에는 인구가 집중되어 있으니, 아무래도 교통도 복잡하고 길도 많이 막히는게 당연하지. 농촌이나 어촌 만큼 여유롭지는 않은게 사실이잖아.",1,0,0,0,0,0,0,0,0,0
그러니까 병신 소리 듣는 거야 이 병신아,0,0,0,0,0,1,0,0,0,0
체육학과 나온 새끼들은 머리에 똥만 가득 차서 사회에 나오면 깡패나 막노동 밖에 할 수 없는 무식한 새끼들이지,0,0,1,0,0,0,0,0,0,0
우울증 환자도 다 가둬놔야 되는거 아님?,0,0,1,0,0,0,0,0,0,0
가방끈이 짧아서 이해력이 부족한거 아님?,0,0,1,0,0,0,0,0,0,0
개고기 먹는 사람들은 혐오스럽다,0,0,1,0,0,0,0,0,0,0
씹돼지 새끼들은 숨에서도 냄새나는거 같음 ㄹㅇ,0,0,1,0,0,1,0,0,0,0
지잡이면 걍 지잡답게 행동해~ 뇌피셜같은거 지껄이지말고,0,0,1,0,0,0,0,0,0,0
이탈리아 새끼들은 여자를 너무 밝혀서 음흉하기 짝이 없어,0,0,0,0,0,0,0,1,0,0
White? 그렇게 말하면 지들이 뭐 깨끗한 줄 아나 병신새끼들,0,0,0,0,0,1,0,0,0,0
역시 문과애들은 이해력이 딸려서 대화가 안돼. 맨날 감성이 어쩌고 떠들어나 돼지. 근거가 하나도 없는말만 하는구만,0,0,1,0,0,1,0,0,0,0
그러니까 나이 많으면 은퇴해야 된다니까. 괜히 나와서 젊은 사람들 피해나 주고.,0,0,0,0,0,0,1,0,0,0
체질에 안 맞는 음식이 있을 수도 있는 건데 골고루 먹는 걸 강요하는 건 좀 그래...,1,0,0,0,0,0,0,0,0,0
채식하는게 뭐 대단한 환경보호하는 것처럼 아주 웃긴다.,0,0,1,0,0,0,0,0,0,0
"이시영, 이회영 가문은 노블레스 오블리주를 실천한 이름난 명문가였어.",1,0,0,0,0,0,0,0,0,0
채식주의자든 육식주의자든 다들 음식 취향이라는 게 있으니까 서로 존중해줘야지,1,0,0,0,0,0,0,0,0,0
야 솔직히 문과는 나중에 치킨집이나 해야지. 문송합니다라는 말이 괜히 나오게 아니지. 그리고 문과에 지방대? ㄹㅇ 답없다. 그냥 나가서 기술이나 배워라,0,0,1,0,0,0,0,0,0,0
난 이해가안됨 왜 내가낸 세금으로 장애인들을  복지를 하냐? 저런사람들은 그냥 빨리 죽이는게 사회에 더 이득 아님?,0,0,1,0,0,1,0,0,0,0
문송들아 어디 이과님들이 말씀하시는데 껴들어 가서 치킨이나 튀겨라,0,0,1,0,0,1,0,0,0,0
그대는 빼박 이과생인가? 감성적으로 생각할 수가 없나봐요,0,0,1,0,0,0,0,0,0,0
저 선수들은 추운나라에서 와서 그런가 역시 빙상경기종목에 강하네.,1,0,0,0,0,0,0,0,0,0
대졸이상 아니면  공부했다고 하지마,0,0,1,0,0,0,0,0,0,0
"우리나라 아기들은 대부분 몽고반점을 가지고 태어나며, 일정 나이가 되면 사라진다.",1,0,0,0,0,0,0,0,0,0
나는 너가 이렇게 짧은 치마 입었을 때가 좋더라. 다리가 예뻐서 이렇게 입으면 라인이 확 살고 사람이 달라보인다니까?,1,0,0,0,0,0,0,0,0,0
오타쿠들 육수 흘러내리는거 봐라. 숨은 쉬어지냐 자다가 지방에 눌려 질식할듯. 땀냄새 개오지게 생김.,0,0,1,0,0,1,0,0,0,0
차별말라 울부짖던 흑인들이 동양인들에게 성난 분풀이를 했다.,0,0,0,0,0,0,0,1,0,0
식물인간으로 살 바에는 그냥 죽는게 낫지 않나? 여러 사람 힘들게 하지 말고..병원비만 해도 얼마야...그만끝나지,0,0,1,0,0,1,0,0,0,0
서xx새끼 다리 짧고 배 나와서 폴로티 입으면 배꼽티 됨. 여름에 보고 눈깔 파버리고 싶었음.,0,1,0,0,0,1,0,0,0,0
에휴 딱 봐도 장애인 애자냐?,0,0,1,0,0,0,0,0,0,0
서양권 국가에서 생활해봐. 우리나라 땀내 저리 가라지.,0,0,0,0,0,0,0,1,0,0
홍어회는 그 삭힌 맛을 느끼려면 확실히 전라도가 답이지.,1,0,0,0,0,0,0,0,0,0
듣보잡인 거기도 대학이라고 들어갔냐. 나같으면 똥지게나 지겠다.,0,0,1,0,0,1,0,0,0,0
요즘 불면증 때문에 잠을 못자.,1,0,0,0,0,0,0,0,0,0
와 순대를 좋아한다고? 니 뱃살 좀 봐라 돼지가 돼지 내장을 먹네... 아니 자기 똥 먹는거 아냐 ㅋㅋㅋㅋㅅㅂ,0,0,1,0,0,1,0,0,0,0
생긴게 무슨 옥상에서 떨어진 매주 덩어리 같냐,0,0,1,0,0,1,0,0,0,0
어쩐지 하는게 게이같다 했더니 더럽네.,0,0,0,0,1,1,0,0,0,0
저런데도 대학이라고 다니고 있네 ㅉㅉ 등록금 내주는 부모는 뭔죄,0,0,1,0,0,0,0,0,0,0
저기 파키스탄 사람처럼 생긴 애.  연대 어학당 다닌다며? 난 불법체류 노동자인줄.,0,0,0,0,0,0,0,1,0,0
유아교육과에서는 애 패대기 치는거 가르치나,0,0,1,0,0,0,0,0,0,0
술도 못마시면 사회생활 어떻게하냐 ㅉㅉ 다들 참고 마시다보면 술도 마실 수 있는데 유난떠는 것들 꼴보기 싫다. 술 한 잔도 못하면 집에나 있어야지.,0,0,1,0,0,0,0,0,0,0
병에 걸린건 분명 뭔가 인생애서 잘못한 일이 많아서 벌받는거다. 많이 아파라.,0,0,0,0,0,1,0,0,0,0
채식? 웃기고 자빠졌네 쟤네들 밤엔 고기파티 할껄?,1,0,0,0,0,0,0,0,0,0
저 나라는 풍경이 되게 좋다,1,0,0,0,0,0,0,0,0,0
문과면 수학 더럽게 못했겠다 ㅋㅋ,0,0,1,0,0,0,0,0,0,0
여자들은 너무 예민한 듯;,0,0,0,1,0,0,0,0,0,0
이과애들은 취직이 잘되네 ㅠ,1,0,0,0,0,0,0,0,0,0
장애인 같은 소리 하고 있네,0,0,1,0,0,0,0,0,0,0
솔직히 지적장애 애들이랑 같이 있으면 나도 같이 수준 낮아지는 느낌 든다니까 걍 애임. 지 맘에 안들면 일단 울고 시작함. 레알 한번 같이 있어봐라. 진짜 머가리 터지는 느낌,0,0,1,0,0,1,0,0,0,0
전공이 영어인데 이것도 못읽냐,0,0,1,0,0,0,0,0,0,0
성균관대 졸업했다던데 왜 두산에 입사를 했대? 삼성에나 가지.,1,0,0,0,0,0,0,0,0,0
얼굴이 생기다 말았네 애새끼같노,0,0,1,0,0,1,0,0,0,0
진짜 운전은 남자들이 잘하는 거같긴함 친구들타는것만봐도 여자차 남자차 승차감부터가 다름,0,0,0,1,0,0,0,0,0,0
"문송하다 문송하다 그런다더니, 정말 인문대 나오면 취직 절망인가",1,0,0,0,0,0,0,0,0,0
몸이 불편한 애들은 그냥 집에 있어.,0,0,1,0,0,0,0,0,0,0
오잉? 저게 이쁘다는거야? 장님이야뭐야 눈이 어떻게 된거야? 없는거야? 눈어디갔니? 눈아 눈아 돌아와,0,0,1,0,0,1,0,0,0,0
"백인의 체질이 확실이 더 튼튼한가봐요, 애 낳고 다음날 바로 다시 일 한대요.",0,0,0,0,0,0,0,1,0,0
본캠 맞아요? 먼 분캠에서 할만한 말을;; 수준떨어지게,0,0,1,0,0,0,0,0,0,0
저는 20살이 넘어서 제가 동성을 좋아한다는 것을 알았어요.,1,0,0,0,0,0,0,0,0,0
채식주의자들은 다 위선자야,0,0,1,0,0,0,0,0,0,0
채식주의자라고 동물들 불쌍하다고 힝힝 거려놓고 집에가서는 삼겹살에 치킨 먹고 있을거면서 밖에서만 개념있는척 특별한척 함,0,0,1,0,0,0,0,0,0,0
장애인들은 보통 힘이 없지?,0,0,1,0,0,0,0,0,0,0
"고기를 먹다니 참... 원시시대나 가능한 일 아니에요? 
동물도 사람 못지 않은 권리가 있다구요. 
사람 생명을 존중한다면 동물의 생명도 존중해야 하는 겁니다. 
비건이야말로 진화된 인간이라는 증거라구요. ",0,0,1,0,0,0,0,0,0,0
머가리 깨진 ㅄ이 하는 말은 안듣습니다ㅎ,0,0,1,0,0,1,0,0,0,0
ㅋㅋㅋㅋㅋㅋ 야 그딴 지잡 쓰레기대 나와서 취업을 바란다고? ㅋㅋㅋㅋㅋ 그냥 어디가서 폐지나 주워 루저새꺄 ㅋㅋㅋ,0,0,1,0,0,1,0,0,0,0
"고기 먹는 사람들은 비도덕적이고, 야만적임.",0,0,1,0,0,1,0,0,0,0
하여간 지방대 나온 애들은 머리가 빔,0,0,1,0,0,0,0,0,0,0
"알바 최저시급도 대졸은 좀 더주고, 고졸은 줄여야 하는거 아니냐? 맞춤법도 제대로 모르는 애들한테 뭐하러 돈을 많이 주냐.",0,0,1,0,0,0,0,0,0,0
시골에서만 살아서 이런 거 못 먹어봤을 것 같아서,0,0,0,0,0,0,0,0,0,1
위아더 월드~ 위아더 췰드런~ 위아더 우으이으에이으에오~(가사 모름) 우리 모두 같이 평화를 만들어 봐요~~,1,0,0,0,0,0,0,0,0,0
흑인이랑 한 번 사겨보면 다른 남자들 절대 못 만난다 카더라.,0,0,0,0,0,0,0,1,0,0
문과 새끼들은 문송합니다 해야지 어디 황족 이과한테 기어오를라고 하냐 대가리 나쁜 새끼들이 싹다 문과가는거임,0,0,1,0,0,1,0,0,0,0
영문학과니까 영어를 잘하겠지?,0,0,1,0,0,0,0,0,0,0
성형도 작작해야지 좀있으면 성괴될듯,0,0,1,0,0,1,0,0,0,0
나랑 같이 전공에 관련된 자격증 공부하자!,1,0,0,0,0,0,0,0,0,0
꼴랑 20살 먹고 바락바락 대들다니 싹수가 노랗네 진짜,0,0,0,0,0,0,1,0,0,0
이래서 어린 얘들은 일 시키기 ㅇ어렵다니까 ㅋ,0,0,0,0,0,0,1,0,0,0
너 귓볼 엄청 크네. 재물복 많나보다,1,0,0,0,0,0,0,0,0,0
솔까 예체능 전공 요즘에나 좀 빨아주는 거지 원래 공부 못하는 날나리들이 대학 가려고 선택하는 거 아님??,0,0,1,0,0,0,0,0,0,0
공대나왔으니까 할 수 있는게 공돌이 말고 더 있겠냐?,0,0,1,0,0,0,0,0,0,0
경상도 방언은 처음 들으면 싸우는 줄 알지만 알고보면 일상적인 대화를 하는 것이다.,1,0,0,0,0,0,0,0,0,0
"하. 신입이면 신입답게 행동하세요. 
꼬우면 부장하든가. 아놔. ㅋㅋ",0,0,0,0,0,0,1,0,0,0
우리 아파트 위층에는 호주인이 살고 있음,1,0,0,0,0,0,0,0,0,0
햄버거 10개는 처먹을것 같은 ㅅㄲ가 겨우 그거ㅉㅉ,0,0,0,0,0,1,0,0,0,0
문과생들은 이해력이 딸려서 말해봐야 몰라,0,0,1,0,0,1,0,0,0,0
인문계열 나온 게 죄다.,0,0,1,0,0,0,0,0,0,0
생각을 많이 해서 그런지 머리가 아프네.,1,0,0,0,0,0,0,0,0,0
고졸이 뭘 알긋냐 ㅉㅉ 나같아도 고졸채용 안한다.,0,0,1,0,0,0,0,0,0,0
니 애비 썩은 정자로 태어나니까 애가 병신이지,0,0,0,0,0,1,0,0,0,0
동물시체같은거 그만 먹고 채식해.,0,0,1,0,0,0,0,0,0,0
흑인들 특유의 냄새가 나,0,0,0,0,0,0,0,1,0,0
요즘 사람들 마스크껴서 다들 화장 안 하고 다니니까 너무 편하고 좋다.,1,0,0,0,0,0,0,0,0,0
장애인 새끼들 꼴도보기 싫으니까 장애인들끼리 끼리끼리 모여 살았으면 좋겠네,0,0,1,0,0,0,0,0,0,0
내가 아는 커플 중 제일 보기 좋아요,1,0,0,0,0,0,0,0,0,0
음식을 골고루 먹어야지 ; 무슨 채식주의 으휴 한심해,0,0,1,0,0,0,0,0,0,0
고졸은 고졸답게 조용히 퇴장합시다. 대학얘기하는데 끼지 말고,0,0,1,0,0,0,0,0,0,0
집이 경상도세요?,1,0,0,0,0,0,0,0,0,0
전공안하셔서 잘 모르시겠지만 원래 이렇게 하는 거예요,0,0,1,0,0,0,0,0,0,0
고졸따리가 뭘 안다고 난리야,0,0,1,0,0,0,0,0,0,0
밥을 사겠다는 건 좋아요 근데 그전에 거울 한번 보시고.....,0,0,1,0,0,1,0,0,0,0
그새끼 입만 잘터는거 보니까 백퍼 전라도 사람이야,0,0,0,0,0,0,0,0,0,1
짱개들 아침부터 돌먹음?,0,0,0,0,0,0,0,1,0,0
진짜 한국여자들 지긋지긋하다 진절머리나,0,0,0,1,0,0,0,0,0,0
나이가 들면 너도 알게 될 거야.,1,0,0,0,0,0,0,0,0,0
채식주의자들은 자기들이 몬가 대단한 일 하는거 같나봐. 다 위선자야,0,0,1,0,0,0,0,0,0,0
가방끈 짧다고 대놓고 이렇게 무식을 떨어도 되는것이야.,0,0,1,0,0,0,0,0,0,0
전라도를 잡아먹는놈은 경상도고 경상도 잡아먹는놈은 충청도. 그럼 충청도 잡아먹는놈은....?,0,0,0,0,0,0,0,0,0,1
다리 절뚝 거리면서 다니는거 꼴보기 싫네. 그냥 집에서 딸이나 쳐.,0,0,1,0,0,1,0,0,0,0
이 사람은 노래는 참 좋은데 얼굴이 아닌듯. 예전에는 얼굴없는 가수 이런 것도 있었는데 요즘엔 왜 안하지... 신이 목소리는 주고 얼굴은 망쳐놓으셨네. 회사에서 성형하라고 말하지 않았을까? 이게 진짜 실력파 가수인듯... 실력 말고는 없잖아. 제발... 눈 버리니까 다음엔 뮤비에 다른 사람 쓰자..,0,0,1,0,0,1,0,0,0,0
채식한지 딱 30일됐는데 진짜 몸이 예전이랑 몰라보게 달라짐 살도 많이 빠지고 피부도 진짜 좋아졌어! 너네도 육식같은거 그만하고 채식 ㄱㄱ,1,0,0,0,0,0,0,0,0,0
고졸을 대통령에 앉히니까 나라가 망하지,0,0,1,0,0,0,0,0,0,0
비전공자는 이런일 절대못하지!,0,0,1,0,0,0,0,0,0,0
약속된 취업난의 길을 걸을 예정인 문과생 오늘도 여기서 울다 갑니다,0,0,1,0,0,0,0,0,0,0
게이라고 해서 인권이 없는건 아니다.,1,0,0,0,0,0,0,0,0,0
싸울 때 꼭 할말 없으면 너 몇 살이냐고 ㅋㅋㅋ,1,0,0,0,0,0,0,0,0,0
와 뱃살 출렁거리는 거 보소 님 솔직히 지금 모습 딱 도태녀같아요,0,0,1,1,0,1,0,0,0,0
홍어새끼들은 입만 열면 구라고 뒤돌면 통수치는 새끼들인데 사회에서 진짜 얼굴 찌푸려지는 거 참느라 개 힘듬 다 단체로 뒤졌음 좋겠다,0,0,0,0,0,0,0,0,0,1
부산에 국밥이 그렇게 맛있다며,1,0,0,0,0,0,0,0,0,0
문과생들은 아무래도 유사과학에 잘속아..,0,0,1,0,0,0,0,0,0,0
고졸이라 아무래도 커리큘럼을 제대로 못 밟았지 않을까?,0,0,1,0,0,0,0,0,0,0
어우 돼지새끼 짭쩝 소리내면서 저렇게 빨리 먹고싶을까,0,0,1,0,0,1,0,0,0,0
조선족들은 미개해서 폭력밖에 모름.,0,0,0,0,0,0,0,1,0,0
경상도는 역시 깽깽이들이야 말도 못 알아 먹겠다,0,0,0,0,0,0,0,0,0,1
부산에서 사진찍기 좋은 장소 추천 좀 해주라.,1,0,0,0,0,0,0,0,0,0
"신사의 나라, 영국에서 왔다고? 해적의 나라, 도둑의 나라가 아니고?",0,0,0,0,0,0,0,1,0,0
연예인처럼 예쁜 얼굴은 아니지만 활발한 성격으로 친구들에게 인기가 높다.,1,0,0,0,0,0,0,0,0,0
지잡대 출신들은 그냥 입 다물었으면 좋겠다.,0,0,1,0,0,1,0,0,0,0
"너무 젊어 보이세요,  관리 어떻게 하셨어요? 비법 알려 주세요..",1,0,0,0,0,0,0,0,0,0
침 질질 흘리는거 보니까 너 혹시 정신지체 장애냐?,0,0,1,0,0,1,0,0,0,0
거기 병신들 천국이라고 소문 났어,0,0,0,0,0,1,0,0,0,0
집에서 담배냄새 나는거 보니까 이 집은 남자집인가봐,0,0,0,1,0,0,0,0,0,0
까만 피부에 대해서 까맣다고 말하는것도 잘못인건지 전 잘 모르겠어요. 이런 부분에 대해서 배운적이 없어서 인가요?,1,0,0,0,0,0,0,0,0,0
난 장애인으로는 못 삼. 어떻게 삼?,0,0,1,0,0,0,0,0,0,0
남자들도 긴 머리가 잘 어울리는 사람이 있는 것 같아.,1,0,0,0,0,0,0,0,0,0
여자아이들은 핑크색을 좋아하니까 핑크원피스를 선물하세요,0,0,0,1,0,0,0,0,0,0
와 저 얼굴로 방송하면 안미안하나 시청자 눈도 생각해야지 지 하나 좋자고 ㅉㅉㅉㅉ,0,0,1,0,0,1,0,0,0,0
이분 이마가 너무 벗겨지셨어요 무서워서 같이 일 못하겠네욧,0,0,1,0,0,0,0,0,0,0
"그럼 그렇지, 일본놈들 하는 짓들이!",0,0,0,0,0,0,0,1,0,0
중졸이 뭘 알겠냐 기대도 안해,0,0,1,0,0,0,0,0,0,0
"다 자기 식습관이란게 있고 똥고집이란은게 있어요, 아무리 좋은거 권해도 안먹고  아무리 좋다고하는거도 체질에 안 앚을수 있고...다 자기 팔자대로 사는겁니다.",1,0,0,0,0,0,0,0,0,0
와!? 길거리에서 자폐아 봤는데 바보처럼 실실 쪼개면서 막 뛰어가더라..와 존나 신기해서 친구랑 키득거렸지.,0,0,1,0,0,1,0,0,0,0
말라서 힘좀 쓸려나?,0,0,1,0,0,0,0,0,0,0
인간적으로 왠만하면 진짜 육식은 하지말자 육식먹으면 폭력성이 증가한다자너,0,0,1,0,0,0,0,0,0,0
사랑에는 다양한 모양이 있다고 생각해. 네가 게이이면 어때? 결국 넌지금 널 사랑해줄 사람을 찾았잖아.,1,0,0,0,0,0,0,0,0,0
쌀밥과 김치는 식사때 꼭 필요한 음식이고 골고루 먹어야되요,1,0,0,0,0,0,0,0,0,0
장애인들은 결혼하는거까진 이해하겠는데 도대체 애들은 왜 낳는거임? 뻔히 유전된다는거 알면서 굳이나 하나도 아니고 여러명 낳아서 지 한몸 챙기지도 못하면서 매일 도움의 손길이 필요하다고 말하는데  이해를 할 수가 없음,0,0,1,0,0,0,0,0,0,0
야 코로나국 출신 짱깨새끼들 한국에서 다 내쫓아버려,0,0,0,0,0,0,0,1,0,0
개고기 먹는 사람들 보면 혐오스러움. 인간이 아닌듯함,0,0,1,0,0,0,0,0,0,0
머리에 뇌 말고 우동사리 들어 있니,0,0,0,0,0,1,0,0,0,0
전라도 사람들이 음식을 맛있게 잘한다.,1,0,0,0,0,0,0,0,0,0
남자들은 밖에서 일을 해야 돼요. 집에 있으면 삼식이 돼요.,0,0,0,1,0,0,0,0,0,0
취직하려면 요즘은 문과보단 이과를 나와야 돼,0,0,1,0,0,0,0,0,0,0
지잡대면 가만히 숨만 쉬어라 좆밥도 안되는 것들이 무슨 공무원하고 대기업가겠다고 지랄떠는지,0,0,1,0,0,0,0,0,0,0
아직 어린 나이인데 생각하는 것이 엄청 신중하고 사려가 깊네,1,0,0,0,0,0,0,0,0,0
레즈나 게이는 정신병이야,0,0,0,0,1,0,0,0,0,0
나이가 많을 수록 어린 경험이 많지,1,0,0,0,0,0,0,0,0,0
머리를 어디서 하셨나요 정말 스타일리쉬 하고 잘 어울립니다.,1,0,0,0,0,0,0,0,0,0
게이들은 똥을 팬티에 지린다지?,0,0,0,0,1,0,0,0,0,0
고졸들은 공돌이나 해야지,0,0,1,0,0,0,0,0,0,0
우리가 채식주의자 들에게 보여주고 있는 존중 처럼 일반식을 하는 사람들에게도 채식을 강요하지 말고 존중하는 자세를 가져 주세요.,1,0,0,0,0,0,0,0,0,0
난 탕수육 먹을때 부먹을 더 선호하는 편이야,1,0,0,0,0,0,0,0,0,0
근데 좀 그런게 요즘은 나이 많으신분들도 운전을 자제하자는 분위기인데.. 장애인들도 운전을 자제해야되지 않을까 싶음 이동이야 정부에서 뭐 장애인 무료 택시? 같은거 서비스하면 되자나,0,0,1,0,0,0,0,0,0,0
외모를 따지면 안된다지만 아무리 봐도 주방장 머리가 빡빡이면 좀 마음 놓이는게 사실이거든. 적어도 음식에 머리카락 들어갈 일은 없잖아?,1,0,0,0,0,0,0,0,0,0
저 커플은 여자가 더 키가 큰데 근데 또 보기가 나쁘지 않아. 흠. 뭐지.,1,0,0,0,0,0,0,0,0,0
민초가짱이야 민초거르는새끼는 상종말아야됌,0,0,1,0,0,0,0,0,0,0
뭐같은 개새끼가 일도 못하니까 너같은 놈이 장애인보다 못하는 놈이라고 하는 거야 이 새끼야 일도 못하니까 귀머거리냐 절름발이냐,0,0,1,0,0,1,0,0,0,0
문과생이면 조용히 꺼져있어,0,0,1,0,0,1,0,0,0,0
"흑인들은 게으르면 수급자, 부지런하면 범죄자.",0,0,0,0,0,0,0,1,0,0
인도새끼들 암내 진짜 오진다.,0,0,0,0,0,0,0,1,0,0
어제 소개팅했는데 남자가 170안되더라 그래서 바로 손절^^ 인간적으로 170미만은 좀 사회에서 격리해서 살게해야되는거 아닌가~?,0,0,0,1,0,0,0,0,0,0
요즘 인문대 나오면 다 백수 예약이지 뭐 병신들 ㅋㅋ,0,0,1,0,0,0,0,0,0,0
미국놈들은 하나같이 뚱뚱하더라 한국사람들 짜게 먹는다고 뭐라 하는데 양키들 식습관 보면 한국은 애교수준일껄?,0,0,0,0,0,0,0,1,0,0
"박해진, 허경환은 확실히 경상도쪽 얼굴인듯, 수지랑 구하라는 확실히 호남쪽 얼굴이고
근데 진짜 지역마다 그쪽 얼굴상이 있는듯.",0,1,0,0,0,0,0,0,0,0
고졸 이하 못배운 새끼들은 배달이나 해라,0,0,1,0,0,0,0,0,0,0
중국인이나 조선족은 너무 시끄러워,0,0,0,0,0,0,0,1,0,0
저보다 나이가 어리네요?,1,0,0,0,0,0,0,0,0,0
저렇게 화장이나 옷같은거 지나치게 꾸미고 다니는게 남자새끼냐? ㅋㅋㅋ 진짜 이태원에서나 많이 볼법한 게이 느낌난다 ㅋ,0,0,0,0,1,0,0,0,0,0
컴공졸업자는 컴퓨터를 잘 다룬다.,1,0,0,0,0,0,0,0,0,0
보고 싶어 주글거 같애ㅠㅠ,1,0,0,0,0,0,0,0,0,0
요즘 무슨 트랜스어쩌구인가 무슨 LGBT어쩌구하던데 너무 과한거아님?? 좀 인정받으려ㅕ고 노력하면 차별그런거 없어질텐데 왜 퀴퍼에서 다벗고 시위같은거하고 그럼?? 이해불가,0,0,0,0,1,0,0,0,0,0
생얼이 훨씬 순하고 예뻐 보이지 않아? 피부도 좋고 하얀데 굳이 저렇게 두껍게 메이크업 할 필요 있을까?,1,0,0,0,0,0,0,0,0,0
와 옆구리에 살봐라 ㅋㅋㅋ얼마나 처먹으면 저렇게 살이 출렁출렁 거릴 수 가 있냐 어우 드러워,0,0,1,0,0,1,0,0,0,0
고기 먹는 새끼들 ㅈㄴ 잔인해 지들도 그렇게 도축 당해봐야 함,0,0,1,0,0,1,0,0,0,0
흑인은 원래 머리가 나빠서 힘쓰는 일만 하는거야,0,0,0,0,0,0,0,1,0,0
"장애충들 오늘 길막고 시위하는거 봄, 재수없음 누가 그런 장애 가지고 태어나랬나 왜 불편하게 하는지 모르겠음",0,0,1,0,0,1,0,0,0,0
먹고 살만 한가봄 ㅋ 외모  역변 무슨 일?,0,0,1,0,0,1,0,0,0,0
틀딱들은 운전하지 말고 아예 집에서 나오지 말아라!,0,0,0,0,0,0,1,0,0,0
늙은사람들은 고집만 세지 세상이 어떻게 돌아가는지 몰라,0,0,0,0,0,0,1,0,0,0
쟤는 고졸이라서 이 일 못맡겨. 멍청하니까 고졸이겠지,0,0,1,0,0,0,0,0,0,0
게이나 레즈같은 애들이랑 어울리기 싫음 더러워,0,0,0,0,1,0,0,0,0,0
"니그로들이나 모차렐라들이나 원숭이나 인종차별은 없을수가 없음.ㅇㅇ
그냥 다 처맞아야함.",0,0,0,0,0,0,0,1,0,0
채식주의자들은 전부 위선자야,0,0,1,0,0,0,0,0,0,0
고기를 그렇게 쳐먹으니까 살이 찌지,0,0,1,0,0,0,0,0,0,0
역시 독일인이라 멋져보였군,0,0,0,0,0,0,0,1,0,0
