text,clean,개인지칭,기타혐오,성별,성소수자,악플욕설,연령,인종국적,종교,지역
할머니가 치매에 걸리셔서 요양병원에 입원하셨다.,1,0,0,0,0,0,0,0,0,0
고등학생때 공부  좀  열심하 하시지 그랬어요,1,0,0,0,0,0,0,0,0,0
흑인이라서 그런지 몸에 근육이 굉장히 잘 보이는 거 같다 역시 흑인으로 태어났으면 나도 저런 몸 되는건데 하,0,0,0,0,0,0,0,1,0,0
요즘 나온 아이돌 중 제일 좋아,1,0,0,0,0,0,0,0,0,0
하여간 경상도인들은 성질이 급하다니깐.,0,0,0,0,0,0,0,0,0,1
다리를 다쳐보니까 장애인 분들이 얼마나 힘든지 조금은 이해할 수 있을 것 같다. 진짜 장애인이 된 기분이었다.,1,0,0,0,0,0,0,0,0,0
역시 뒤통수의 민족 전라디언이네,0,0,0,0,0,0,0,0,0,1
편식하지 않고 골고루 먹어야 건강에 좋다.,1,0,0,0,0,0,0,0,0,0
역시 여적여 꼭 예쁜 얘들 따돌리더라~ㅎ,0,0,0,1,0,0,0,0,0,0
경상도는 죄다 빨갱이,0,0,0,0,0,0,0,0,0,1
내 남친은 살아있는 날 것들을 아예 안먹어.... 나랑먹어줄사람 어디잇나? 회 육사시미 육회 굴 얼마나 맛있는데 왜 안먹는거지,1,0,0,0,0,0,0,0,0,0
흑인들은 운동신경이 뛰어난거 같아,0,0,0,0,0,0,0,1,0,0
백인은 피부색이 하얗고 눈동자색은 파란색이며 흑인은 피부색이 검고 입술이 두툼하다. 황인은 피부색이 누렇고 눈동자색은 검정색이다.,1,0,0,0,0,0,0,0,0,0
너 귓볼 엄청 크네. 재물복 많나보다,1,0,0,0,0,0,0,0,0,0
아따 라도 슨상님은 역시 통수왕이랑께,0,0,0,0,0,0,0,0,0,1
어떻게 풀만 먹고 살지? 소도 아니고,1,0,0,0,0,0,0,0,0,0
너는 왜 머리 짧게 하고다녀? 혹시 레즈는 아니지? 아니 예전에 머리 짧은 언니가 나한테 들이대다가 거절하니까 뒷담 존나 많이 하고다녀서 좀 선입견 생겼어...,0,0,0,0,1,0,0,0,0,0
시골에서만 살아서 이런 거 못 먹어봤을 것 같아서,0,0,0,0,0,0,0,0,0,1
너 수학과지? 얼마나왔는지 빨리 계산좀 해봐,1,0,0,0,0,0,0,0,0,0
사투리가 약간 경상도랑 강원도가 섞인 느낌?,1,0,0,0,0,0,0,0,0,0
뚱뚱하다는 것이 문제가 아닙니다. 세상을 사는 사람으로서 사회에 대한 올바른 관점을 가지고 살아가야 한다는 것을 말하는 겁니다.,1,0,0,0,0,0,0,0,0,0
인턴은 10분 먼저 나와서 일하고 10분 늦게 퇴근하는건 가장 기본인데 그걸 모르니 아직도 그 나이에 인턴이나 하지,0,0,0,0,0,1,1,0,0,0
라도 라도 하는 이유가 있다 통수 ㅎㄷㄷ해,0,0,0,0,0,0,0,0,0,1
솔까 외모는 동양인보다 백인이 낫지.,0,0,0,0,0,0,0,1,0,0
요즘 젊은 분들은 나이와 경륜을 떠나 다양한 경험과 지식을 갖추고 계셔서 놀랄때가 많습니다.,1,0,0,0,0,0,0,0,0,0
"지난 번에 먹었던 조개는 참 탱글탱들하니 맛나더라, 역시 젊은 것들이 좋아. ㅋㅋ
근데 사실 난 레즈가 더 좋더라구, 진짜 장난 아니야, 지가 아니까 어디가 좋은지 다 알아서, 알아서 해주더라. ㅋㅋ",0,0,0,1,1,0,0,0,0,0
OO이 민초단이라니 참 입맛,1,0,0,0,0,0,0,0,0,0
그렇게 처 먹으니 돼지라고 불리지,0,0,1,0,0,1,0,0,0,0
역시 여자는 삼일한해야함,0,0,0,1,0,0,0,0,0,0
"지난 3월 16일, 미국 조지아주 애틀란타에서 일어난 총격사건은 인종차별과 증오범죄를 다시 한 번 생각하게 했다. 코로나 바이러스가 중국에서 왔다고 국적 불문하고 아시아 황인종에 묻지마 총격을 가한 것은 어처구니 없는 중대한 범죄다. 특히 다민족, 다인종 국가인 미국에서 이것은 심각한 문제다.",1,0,0,0,0,0,0,0,0,0
요즘은 회식자리에서 술 강요 안하는곳도 많던데,1,0,0,0,0,0,0,0,0,0
저러니 짱개 소리를 듣지!!!,0,0,0,0,0,0,0,1,0,0
장애를 갖고 있다는 게 잘못된 건 아니야,1,0,0,0,0,0,0,0,0,0
에라이 썩을 공무원 색기들 저 철밥통 새끼들 다 밀어버려야 하는데 ㅉㅉㅉ,0,0,0,0,0,1,0,0,0,0
부산에 미남이 많아요,1,0,0,0,0,0,0,0,0,0
전라디언이 전라디언했네 역시가 역시,0,0,0,0,0,0,0,0,0,1
누가 누군지 모르겠네 메이드인 어느 병원이고,1,0,0,0,0,0,0,0,0,0
저 새끼는 머리가 너무 커서 대가리밖에 안보여,0,0,0,0,0,1,0,0,0,0
대학을 안나와서 취업이 잘 안되네,1,0,0,0,0,0,0,0,0,0
니들 여자들이 하는일이 다 그렇치!,0,0,0,1,0,0,0,0,0,0
미국 캘리포니아주 샌프란시스코에서 한 중국계 할머니가 무차별 폭행을 당하는 일이 발생했다.,1,0,0,0,0,0,0,0,0,0
한남동에서 살래? 한남이랑 살래?,0,0,0,1,0,0,0,0,0,0
피싸개들이 뭘알겠노,0,0,0,1,0,0,0,0,0,0
문과라고 다 사무직만 가나 어디든지 길은 있음,1,0,0,0,0,0,0,0,0,0
어릴때 편식 안해야 키큰다하던데 다 거짓말 ㅋㅋㅋ,1,0,0,0,0,0,0,0,0,0
나 남잔데 설거지해도 고추 안떨어지던데,1,0,0,0,0,0,0,0,0,0
밥을 사겠다는 건 좋아요 근데 그전에 거울 한번 보시고.....,0,0,1,0,0,1,0,0,0,0
"군대 갔다온 트젠도 있남? 똥고 쑤셔박아버리던가 해야지
",0,0,0,0,1,0,0,0,0,0
눈병신인가 그걸 못보게,0,0,0,0,0,1,0,0,0,0
"남자새끼가 무슨 화장이냐 진짜 토나오니까 화장좀 하지마
생긴게 그쪽인거같긴한데 길에서 만나면 개때리고 싶어진다. 진짜로",0,0,0,1,1,0,0,0,0,0
남자가 치마를??이럴수가.. 아일랜드 사람인가?,0,0,0,1,0,0,0,0,0,0
여드름 많은 애들 세수는 제대로 하냐?,0,0,1,0,0,0,0,0,0,0
아메리카 대륙 인디언은 인도 사람이 아니라 거기서 살아온 원주민들이야.,1,0,0,0,0,0,0,0,0,0
흑인피부처럼 탄력있고 부드럽네요. 부럽다.,0,0,0,0,0,0,0,1,0,0
고추작은 꼬작남들은 마음의 크기도 지 거시기만하노,0,0,0,1,0,0,0,0,0,0
남잔데도 엄청 피부가 좋다~,1,0,0,0,0,0,0,0,0,0
머리스타일에 따라 이미지가 확 바뀌는거같아요,1,0,0,0,0,0,0,0,0,0
나이어리다고 철 없는 건 아님. 사바사일 뿐,1,0,0,0,0,0,0,0,0,0
누구를 사랑하든 그것은 개인이 결정할 일입니다. 타인이 옳고 그름을 따져선 안돼요.,1,0,0,0,0,0,0,0,0,0
지잡대 졸업해놓고 같잖은 아는척 오지구요,0,0,1,0,0,0,0,0,0,0
대학 졸업 후에 바로 취직을 하였다.,1,0,0,0,0,0,0,0,0,0
요즘 어린 친구들은 이해하기 어려워,0,0,0,0,0,0,1,0,0,0
어디서 암내 존나 나길래 알고보니 양키놈한테서 나는거였음. 바로 다른칸으로 옮김;;,0,0,0,0,0,1,0,1,0,0
학교다닐때 여자애들 중에 꼭 남자처럼 스포츠머리하고 바지 교복입고다니는 애들 학교에 한두명씩은 잇음,1,0,0,0,0,0,0,0,0,0
우리회사에 병신놈하나 있음 뭘해도 병신같아,0,0,0,0,0,1,0,0,0,0
"대졸이 지금 이야기 하는데 어디서 고졸 병신이 깝쳐
고졸이면 뭐 먹고사냐? 한심하다 한심해 자살해라 그냥
어디서 핫바리 지잡대 출신 놈이 명문대랑 비교를 해 죽고싶냐?
존나 병신 고졸 새끼들 최소한 전문대라도 나왔어야 되는거 아냐? 
아 기분 더럽네 학력도 전문대졸 주제에 대리 달았다고 지적질 하는 것 봐라,",0,0,1,0,0,1,0,0,0,0
흑인들은 강한자한테 약하고 약한자한테는 강한스타일,0,0,0,0,0,0,0,1,0,0
저렇게 뚱뚱한데 밖에 나오고 싶을까,0,0,1,0,0,1,0,0,0,0
"요즘같이 정보수집이나 독학이 쉬운 세상에선 나이나 연차가 중요한가요? 누구나 남들보다 뛰어날 수 있지,,",1,0,0,0,0,0,0,0,0,0
인도애들은 10월인데 벌써 패딩을 꺼내입네,1,0,0,0,0,0,0,0,0,0
역시 경상도 음식이 짭잘하고 자극적인게 좋더라구요. 왠지 밍밍한 맛은 싫어하는 편이라서...사람들도 화끈한 면이 있는것 같구요.,1,0,0,0,0,0,0,0,0,0
십덕후 새끼들은 뚱뚱한 돼지새끼나 씹멸치 새끼나 똑같이 와꾸 살벌하네...,0,0,1,0,0,0,0,0,0,0
요즘에 누가 인종가지고 차별하냐?,1,0,0,0,0,0,0,0,0,0
대머리도 의견을 낼 수 있냐 모근에 힘줘서 머리카락이나 더이상 못빠지게 해라,0,0,1,0,0,0,0,0,0,0
"못 먹는 것도 있어? 음식 알레르기 그거 편식해서 그냥 안 먹는 거 아냐? 자꾸 먹어봐, 먹다 보면 익숙해져.",1,0,0,0,0,0,0,0,0,0
나이가 40을 넘었으면 집 한채는 있어야지,1,0,0,0,0,0,0,0,0,0
와 말하는 거만 보면 대가리 텅텅 빈 티 나길래 당연히 고졸인 줄,0,0,1,0,0,1,0,0,0,0
고추달았으면 고추 값을 해라.,0,0,0,1,0,0,0,0,0,0
남자가 집에서 살림이나 하고 자존심도 없냐?,0,0,0,1,0,0,0,0,0,0
아니 뭘 했다고 사람을 저렇게 병신을 만들어.. 너무 심한거 아냐? 아무리 그래도 그렇지 조두순도 저거보단 나을 듯,1,1,0,0,0,0,0,0,0,0
흑인이면 농구 잘하겠네,0,0,0,0,0,0,0,1,0,0
왜 흑인이랑 결혼한데? 주위에서 안 말렸어?,0,0,0,0,0,0,0,1,0,0
남자가 전구도 못 가냐? 이런 걸 여자인 내가 해야겠어?,0,0,0,1,0,0,0,0,0,0
그 전공은 취업하기 어렵지 않아?,1,0,0,0,0,0,0,0,0,0
달팽이 처 먹으면서 개 먹는다고 지랄이냐,0,0,1,0,0,1,0,0,0,0
얼굴만 이쁘면 되지 뭐가 더 필요해?,1,0,0,0,0,0,0,0,0,0
라떼는 못고칩니다,1,0,0,0,0,0,0,0,0,0
우리 누나 얼굴이 궁금하니? 내 얼굴에서 머리만 길면 우리 누나야.,1,0,0,0,0,0,0,0,0,0
면상 개 빻았네. 아스팔트에 갈았냐? 꼬막눈 극혐,0,0,0,0,0,1,0,0,0,0
몸도 못쓰는 병신들,0,0,0,0,0,1,0,0,0,0
젓가락질 잘해야만 밥 잘먹나요~ 그냥 먹으면 되죠,1,0,0,0,0,0,0,0,0,0
잼민이들은 저리가라ㅋㅋㅋ 이상한 소리 지껄이지말고,0,0,0,0,0,0,1,0,0,0
저얼굴로 무슨 화장품 광고를 하냐.. 사고싶다가도 맘 변할듯..,0,0,0,0,0,1,0,0,0,0
페이니스트들은 아무생각없이 옛날에 있었던 일 가지고 계속 소리지르지 말고 현재 자신이 당하거나 현재를 좀 보자,0,0,0,1,0,0,0,0,0,0
드라마에서 경상도 사투리 나오면 나도 모르게 따라하게 되더라. 나 서울사람인데. 경상도 사투리가 뭔가 전염성이 있나.,1,0,0,0,0,0,0,0,0,0
미국인 친구 리액션 너무 좋아,1,0,0,0,0,0,0,0,0,0
매일 브로콜리 먹는다고 더 오래 사는거 아니잖아?,1,0,0,0,0,0,0,0,0,0
혜은이는 좋던 시절 다 가고 풍채가 우짜다 저리됐노 슬프다.,0,1,0,0,0,0,0,0,0,0
그 친구 국적은 일본이지만 어머니가 한국인이어서 한국말을 잘한다.,1,0,0,0,0,0,0,0,0,0
게이들은 똥을 팬티에 지린다지?,0,0,0,0,1,0,0,0,0,0
"흑인들은 게으르면 수급자, 부지런하면 범죄자.",0,0,0,0,0,0,0,1,0,0
늙었으면 빨리 데지시던가,0,0,0,0,0,0,1,0,0,0
회 안먹고 고기 안먹는 사람들은 회식자리가 힘들겠어 진짜,1,0,0,0,0,0,0,0,0,0
너네 우리 석천이 형이 대쉬하면 가능? 불가능? ㅋㅋㅋ,0,0,0,0,0,0,0,0,0,0
우리반에 병신새끼하나 잇음 행동하나하나 병신같아,0,0,0,0,0,1,0,0,0,0
틱을 보이는 때에는 그런 행동을 하는 것에 초점을 두고 아이가 그런행동을 하지 않도록 몰아 부치는 경우가 있다. 하지만 이런 행동은 오히려 틱을 악화 시킬수 있으므로 지양하고 관련된 전문가를 바로 찾아 상담을 받아야한다.,1,0,0,0,0,0,0,0,0,0
이렇게도 먹을 수 있구나,1,0,0,0,0,0,0,0,0,0
여자들은 원래 자기보다 예쁜 여자나 자기보다 잘난 여자에 대해서는 평가를 야박하게 함 자기보다 못나야 친절하게 대해주지,0,0,0,1,0,0,0,0,0,0
남자인데 분홍색 바지에 분홍색 티셔츠라니 .... 과연 시대를 앞서가는 패션이 될 것인가 망한 패션이 될 것인가..,1,0,0,0,0,0,0,0,0,0
어쩜 이렇게 매번 춤이 발전할까,1,0,0,0,0,0,0,0,0,0
충청도 사람들 은근히 비꼬면서 말 똑바로 안 하는 거 진짜 짜증남. 그러니까 멍청도 새끼들 음흉하다고 하지.,0,0,0,0,0,0,0,0,0,1
여자는 군대도 안갓다와서 단체 생활을 모른다. 국가의 의무도 하지도 않고 여자로써 당연히 가져야 할 모성애도 요즘엔 없다,0,0,0,1,0,0,0,0,0,0
이탈리아 새끼들은 여자를 너무 밝혀서 음흉하기 짝이 없어,0,0,0,0,0,0,0,1,0,0
미국에서 오셨다고 알고있는데 한국어를 참 잘하시네요,1,0,0,0,0,0,0,0,0,0
남자도 분홍색 옷 입는다,1,0,0,0,0,0,0,0,0,0
야 솔직히 문과는 나중에 치킨집이나 해야지. 문송합니다라는 말이 괜히 나오게 아니지. 그리고 문과에 지방대? ㄹㅇ 답없다. 그냥 나가서 기술이나 배워라,0,0,1,0,0,0,0,0,0,0
아픈 사람은 무슨 잘못이냐 원해서 아픈 사람 있나?,1,0,0,0,0,0,0,0,0,0
아메리카 흑인들은 아프리카에서 강제 이주를 당한 조상들의 후손입니다. 어쩌면 차별로 인한 피해의식이 내재되어있을 수도 있지요. 그렇다고 해서 그들을 피부색이 검다고 모두 피해의식을 갖고있다고 단정해서는 안됩니다. 하지만 차별받았던 흑인들이 아시아인들을 차별하는 것은 언어도단이라고 생각합니다. 흑인이 아시아인 보다 낮은 성적을 거두는 것은 다 아는 사실 아닌가요?,1,0,0,0,0,0,0,0,0,0
일본놈들은 이유를 막론하고 그냥 입국거부를 했으면 좋겠다,0,0,0,0,0,0,0,1,0,0
비건이시면 치즈도 못먹는 건가요?,1,0,0,0,0,0,0,0,0,0
꽃꽂이 수업 듣는 남자 처음 봤어요,1,0,0,0,0,0,0,0,0,0
개나 소나 다 대학 갈 필요는 없지. 노래 잘하고 돈 잘벌고 곡도 잘 쓰는데 왜 꼭 대학가야되?,1,0,0,0,0,0,0,0,0,0
버거형들 냄새나게 생겼넹,0,0,0,0,0,0,0,1,0,0
남자들끼리 왜이렇게 친해? 게이냐?,0,0,0,1,1,0,0,0,0,0
철학과 신입생들은 빨리 공뭔 준비나 해라.,0,0,1,0,0,0,0,0,0,0
발로차면 부서지겠네 남성미 어디갔냐,0,0,0,1,0,0,0,0,0,0
대중교통을 이용할 때 노인에게 자리를 양보하려고 일어났다,1,0,0,0,0,0,0,0,0,0
여자가 되가지고 남자 기분 하나 못 맞춰주냐? 좀 나긋나긋하면 안돼?,0,0,0,1,0,0,0,0,0,0
부먹이든 찍먹이든 먹는 사람이 맛있으면 그만이지 뭘 자꾸 싸움붙여 그리고 원래 중국집 가면 볶아서 바로 나오는 게 정석인데 배달 때문에 부먹 찍먹 얘기 나온거지 의미없어,1,0,0,0,0,0,0,0,0,0
다이어트한다고 하루종일 방울 토마토만 먹길래 그러면 오래 못간다고 함,1,0,0,0,0,0,0,0,0,0
탄산음료는 비만되기 딱 좋은 음료,1,0,0,0,0,0,0,0,0,0
병신새끼야 본문을 똑바로 읽어.,0,0,0,0,0,1,0,0,0,0
이번에 들어온 신입이 고학력자거든? 그럼 뭐함 복사기 작동법부터 배워야하는데 ㅋ 처음에는 학벌가지고는 절대 티가 안나더만 ㅋㅋ,0,0,1,0,0,0,0,0,0,0
자기관리 못하는 것도 병임 거울보면 한심하다 생각 안드나 자기애가 굉장히 넘치나봄,0,0,1,0,0,0,0,0,0,0
정말 수지는 TV화면보다 실물이 더 예쁜거 같아. 저번에 가까이서 얼굴 본적 있는데 심쿵해서 미치는줄 알았어.,1,1,0,0,0,0,0,0,0,0
태국놈들이 섹스를 그리 밝힌다던데.... 음흉한 민족이네,0,0,0,0,0,0,0,1,0,0
OO 걔 엄마 당뇨 때문에 발목 절단했다는데? 나 같으면 코박고 죽는다.,0,0,0,0,0,1,0,0,0,0
에티오피아인은 6.25 전쟁에 UN군으로 전투병을 파병한 아프리카 사람들입니다.,1,0,0,0,0,0,0,0,0,0
나이가 40이 넘었으면 나이 먹은 값을 해야지 언제까지 그런식으로 애처럼 살거지?,0,0,0,0,0,1,1,0,0,0
요즘 같은 경우는 대졸 비율이 줄고 고졸 비율이 많이 늘었음,1,0,0,0,0,0,0,0,0,0
안 예쁜데 비율도 안 좋네...ㅎ,0,0,1,0,0,1,0,0,0,0
"기지배처럼 넹, 용 이런 말투 개극혐이다 진짜",0,0,0,1,0,0,0,0,0,0
오늘 산책하는데 의족차고 있는 사람 봤는데 안쓰럽더라,0,0,1,0,0,0,0,0,0,0
치매노인이 길을 잃어서 경찰서에 데려다 주었다.,1,0,0,0,0,0,0,0,0,0
오늘 먹은 음식 존맛탱,1,0,0,0,0,0,0,0,0,0
요새는 초딩도 주식한대. 경제교육도 좋은데 애들이 너무 돈만 밝힐까봐 그것도 좀 그렇더라,1,0,0,0,0,0,0,0,0,0
저 커플보면 남자는 게이같고 여자는 트렌스젠더 같다 와 너무 역겹다 진짜로,0,0,0,0,1,0,0,0,0,0
"오베라는 남자'라는 책에서 부인의 신체 변화에 따라 남편인 주인공, 오베가 차를 바꾸는 부분이 인상적이였어요. 아내가 휠체어를 타게되서 휠체어까지 탑승할 수있는 차를 바꾸고 노력하는 부분이 세밀하게 표현된것이 아니라 그저 바뀐 자동차 모델로만 나열되는데 인상적이였습니다.",1,0,0,0,0,0,0,0,0,0
솔직히 중경외시 + 국공립대 아니면 취업이 많이 힘들긴하지,0,0,1,0,0,0,0,0,0,0
그냥 조금 실수한 거 가지고 장애인이냐고 놀리는 것은 잘못된 거 아닌가? 난 그렇게 생각하는데 요즘 그런 말들이 많아서..,1,0,0,0,0,0,0,0,0,0
부산 사투리와 억양이 꼭 싸움거는 것 같지 않냐? 그래서 기분나쁠 때 많아!,0,0,0,0,0,0,0,0,0,1
고졸도 취업에서 자유로운 세상이 되기를 바랍니다.,1,0,0,0,0,0,0,0,0,0
"학생, 어른이 타면 벌떡벌떡 일어나서 자리를 줘야지 왜 앉아있어",0,0,0,0,0,0,1,0,0,0
역시 착한짱깨는 죽은짱깨지라,0,0,0,0,0,0,0,1,0,0
이태원 식당에서 웬 게이가  서빙을 하는 거야. 더러워서 그냥 나왔잖아.,0,0,0,0,1,0,0,0,0,0
아무  걱정  없는  초등학생때로  다시  돌아가고  싶다,1,0,0,0,0,0,0,0,0,0
요 며칠 바쁘다고 커뮤니티에 글 올리신 거 봤었는데 피곤하셔서 그런지 얼굴이 많이 부으신 듯,1,0,0,0,0,0,0,0,0,0
서울 깍쟁이라는 말이 괜히 있는게 아니다.,0,0,0,0,0,0,0,0,0,1
나이를 똥구멍으로 쳐먹었냐 그러니 그 나이먹도록 장가도 못하고 혼자 빌어먹고 다니지,0,0,0,0,0,1,1,0,0,0
게이는 생식기에 똥묻어서 더럽지,0,0,0,0,1,0,0,0,0,0
코로나는 어느 인종에 속하든 조심해야 할 듯,1,0,0,0,0,0,0,0,0,0
"공대생 티 나는거 봐라, 체크무늬 셔츠에 안경 쓰고 머리 덥수룩한 건 어디 신입생 환영회 때부터 가르치는거냐?",0,0,1,0,0,0,0,0,0,0
꼴랑 20살 먹고 바락바락 대들다니 싹수가 노랗네 진짜,0,0,0,0,0,0,1,0,0,0
흑인들은 아시아 사람들보단 키가 크지,0,0,0,0,0,0,0,1,0,0
팔없는 장애놈,0,0,0,0,0,1,0,0,0,0
북유럽 사람들은 왜 이렇게 다 키가 크고 잘생긴거야.. 북유럽 가면 다 저런 사람들만 만날 수 있는거야? 일반 서유럽 사람들이랑은 도 다르네 ..북유럽 남자 만나고 싶다,1,0,0,0,0,0,0,0,0,0
피부색이 다르다고 인간으로서의 가치가 달라지는 건 아니겠죠. 어쨌든 다 사람이니까.,1,0,0,0,0,0,0,0,0,0
전라도 깽깽이들은 뭘 해도 전라도야,0,0,0,0,0,0,0,0,0,1
중국사람들은 차를 많이 마셔서 살이 잘 찌지 않는대요,1,0,0,0,0,0,0,0,0,0
꼰대들은 대꾸할 필요도 없음. 걍 무시가 답. 집에 쳐박혀있어라 제발,0,0,0,0,0,0,1,0,0,0
우리집은 아빠가 집안일을 하시고 엄마가 회사에 다니셔,1,0,0,0,0,0,0,0,0,0
긴장해서 과민성대장증후군이 또 도진거같아,1,0,0,0,0,0,0,0,0,0
쪽바리놈들은 믿으면 안 되는 이중인격자들임,0,0,0,0,0,0,0,1,0,0
"캄보디아에서 왔대, 우리말도 잘 모르니까 그냥 주구장창 일만 시키면 돼!",0,0,0,0,0,0,0,1,0,0
섭취할 수 있는 음식의 종류에 따라  채식주의자도 여러 단계로 나뉜다.,1,0,0,0,0,0,0,0,0,0
응 동양인 6.9cm,0,0,0,0,0,0,0,1,0,0
자신보다 나이가 어리다고 함부로 대하면 안 되지,1,0,0,0,0,0,0,0,0,0
우리가 피부색은 다르지만 나는 네가 정말 좋은 사람이라는걸 알아. 늘 생각해주고 챙겨줘서 고마워!,1,0,0,0,0,0,0,0,0,0
오늘 어떤 할머님 짐 들어 드렸는데 넘 뿌듯했어요,1,0,0,0,0,0,0,0,0,0
문과면 수학 더럽게 못했겠다 ㅋㅋ,0,0,1,0,0,0,0,0,0,0
여자라고 집안일만 할 필요 없음. 요즘에는 커리어우먼이 대세임,1,0,0,0,0,0,0,0,0,0
아씨 어떤 노인네가 버스에서 내 팔 잡아당겼는데 짜증나 죽겠네 제대로 서있지도 못할거면 집에나 있을 것이지,0,0,0,0,0,0,1,0,0,0
습진 있으면 통풍이 중요함,1,0,0,0,0,0,0,0,0,0
샐러드만 먹어서 확실히 얼굴살 쪽 빠짐,1,0,0,0,0,0,0,0,0,0
다음주 토요일 서울에서 퀴어축제를 한다고 합니다.,1,0,0,0,0,0,0,0,0,0
ABCC11 유전자의 돌연변이로 아시아인은 백인과 흑인에 비해서 데오도란트로부터 자유롭다.,1,0,0,0,0,0,0,0,0,0
이제 막 들어온 신입이 뭘알아? 그냥 잡일이나 해,0,0,0,0,0,0,1,0,0,0
서울놈들은 서울 아니면 다 지방인 줄 암.,0,0,0,0,0,0,0,0,0,1
내가 덕질하는것처럼 이렇게 공부했으면 서울대갔지,1,0,0,0,0,0,0,0,0,0
미국은 생각보다 고정관념 쩔더라,0,0,0,0,0,0,0,1,0,0
눈 찢어진거 보니 아시아 피가 섞였네!,0,0,0,0,0,0,0,1,0,0
인문계열 나온 게 죄다.,0,0,1,0,0,0,0,0,0,0
여자는 이쁘면 장땡이다.,0,0,0,1,0,0,0,0,0,0
사용하는 언어에 따라 나이 차이가 느껴질때가 있다.,1,0,0,0,0,0,0,0,0,0
인문계 못갔으면 공부 못한거 아니야?,0,0,1,0,0,0,0,0,0,0
난 여자라고 얕잡아 보일까봐 일부러 무거운것도 혼자 막 옮기고 그랬어 집에 와서 끙끙 앓았지만 뭐 어쩔수 없더라,1,0,0,0,0,0,0,0,0,0
"사면이 바다로 둘러싸인 제주도에 산다고 수영을 잘 하는 것은 아니다. 또 바다는 한 면도 접하지 않은 충청북도에 산다고 수영을 못하는 것도 아니다. 환경의 영향도 있지만, 개인의 능력과 소질도 큰 비중을 차지한다.",1,0,0,0,0,0,0,0,0,0
여자가 요리도 못해서 뭔 밥을 날마다 밖에서 사 먹냐.,0,0,0,1,0,0,0,0,0,0
동성애는 정신병이야. 정신병원에 가둬야해,0,0,0,0,1,0,0,0,0,0
그거 계산하다 머리 다 빠질뻔함,1,0,0,0,0,0,0,0,0,0
안녕하세요 국어국문과입니다 저도 맞춤법 검사기 돌립니다,1,0,0,0,0,0,0,0,0,0
여자가 머리 짧은거 보니 페미네,0,0,0,1,0,0,0,0,0,0
조선족이 웃긴게 우리나라에 살면서 학교에서 태극기 가르치면 항의한다 그럴러면 니네 나라가서 살아 여기있지 말고,0,0,0,0,0,0,0,1,0,0
백인들이 흑인들에 비해 외관상 보기에 훨씬 좋아보이는 건 사실이잖아요. 피부색만으로 사람을 평가하면 안 된다는 의견에는 동의하지만 현실적으로 백인들은 외모부터가 너무 우월해요. 외모 좋으면 사회에서 더 유리한 위치에 가기 쉽다는 것도 우리 모두 알잖아요.,0,0,0,0,0,0,0,1,0,0
저거 빈정상한거지? 남자새끼가 그만한 일로 삐지냐? 쫌생이 같이,0,0,0,1,0,1,0,0,0,0
엄마가 해주는 집밥이 그렇게 좋았는데....,1,0,0,0,0,0,0,0,0,0
여자가 집에서 밥이나 할것이지,0,0,0,1,0,0,0,0,0,0
어이쿠 김대리 눈이 그렇게 작아서 앞이 보이긴하남?,0,0,1,0,0,1,0,0,0,0
고양이상 얼굴 넘 매력있어요,1,0,0,0,0,0,0,0,0,0
와!? 길거리에서 자폐아 봤는데 바보처럼 실실 쪼개면서 막 뛰어가더라..와 존나 신기해서 친구랑 키득거렸지.,0,0,1,0,0,1,0,0,0,0
흑인들은 피부가 부드럽다던데 그럼 화장품도 안 써도 되겠네,0,0,0,0,0,0,0,1,0,0
엉덩이가 엄청 커서 남친이 좋아하겠네,0,0,1,0,0,0,0,0,0,0
사람들이 나 얼굴 못생겼으니까 얼굴 다 성형하래.,1,0,0,0,0,0,0,0,0,0
"사회에서 나이, 신분은 중요하지 않고 오직 자신의 행동으로 평가를 받는다.",1,0,0,0,0,0,0,0,0,0
고졸이 뭘 알아,0,0,1,0,0,0,0,0,0,0
어떻게 부산물가가 서울보다 비싸냐ㅠㅠ,1,0,0,0,0,0,0,0,0,0
얼굴에 뭐 좀 찍어 바르고 다니지 그러냐,0,0,0,0,0,1,0,0,0,0
너는 회도 못먹어서 어떡하냐?,1,0,0,0,0,0,0,0,0,0
매니큐어 바른 남자들 은근 손 진짜 예쁨,1,0,0,0,0,0,0,0,0,0
로스쿨 진학하려면 학사 학위가 필수조건일거야.,1,0,0,0,0,0,0,0,0,0
서구는 예전부터 낙후지역이라 서구사람이랑은 만나지 마,0,0,0,0,0,0,0,1,0,0
걍 흑인은 힙합 그 자체 인 듯 싶다,1,0,0,0,0,0,0,0,0,0
오늘 생리하냐? 왜 이렇게 예민해?,0,0,0,1,0,1,0,0,0,0
좀 골고루 드세요 제발,1,0,0,0,0,0,0,0,0,0
왠 틀딱하나가 물을 흐리네;;,0,0,0,0,0,0,1,0,0,0
살찐 사람들 먹는걸보면 이유를 알겠음,0,0,1,0,0,0,0,0,0,0
귀머거리냐 똑바로 좀 들으세요,0,0,1,0,0,1,0,0,0,0
케냐인은 모두 원숭이,0,0,0,0,0,0,0,1,0,0
강원도 사람은 진짜로 버스 탈 때 감자 내고 타나요? 그럼 집에 감자 쌓아두고 사나요? 그리고 강원도 사람들도 사투리 쓰나요?,0,0,0,0,0,0,0,0,0,1
경상도 사는 남자들 존나 가부장적임,0,0,0,0,0,0,0,0,0,1
