text,clean,개인지칭,기타혐오,성별,성소수자,악플욕설,연령,인종국적,종교,지역
여자들 운전은 왜하냐? 김여사들 땜에 사고날뻔 ㄷㄷ,0,0,0,1,0,0,0,0,0,0
흑인들은 범죄만 안저질러도 욕안먹음,0,0,0,0,0,0,0,1,0,0
"강남은 다 잘 살 것 같지만 그렇지만도 않다. 오래 살다보니 저절로 집 값만 올랐을뿐, 실제 생활수준은 그다지 높지 않은 사람들도 많다.",1,0,0,0,0,0,0,0,0,0
저건 도대체 남자야 여자야??? 저렇게 머리 짧게 자르고 온몸 감싸고 나온다고 지가 남자가 되나? 그렇게 남자가 못되서 안달이면서 왜 남자욕은 그렇게 하는거야,0,0,0,1,1,1,0,0,0,0
꼭 하는 짓이 꼰대같다.,0,0,0,0,0,0,1,0,0,0
저 어르신은 연륜이 있는 모습이 멋있으시네요.,1,0,0,0,0,0,0,0,0,0
왜? 남성인데도 하이힐 신을수 있지,1,0,0,0,0,0,0,0,0,0
이빨 보고 딱 영국사람인줄 알았음.,0,0,0,0,0,0,0,1,0,0
니그로 새끼들은 거시기 커서 좋겠다.,0,0,0,0,0,1,0,1,0,0
오늘 하루종일 머리가 아파서 약국에 가서 진통제를 사먹었다.,1,0,0,0,0,0,0,0,0,0
조센징들 하여튼 냄비근성...,0,0,0,0,0,0,0,1,0,0
지잡대 나와서 뭐 함?ㅋ,0,0,1,0,0,1,0,0,0,0
지잡대애들 군기잡는건 멍천ㅇ해서임.,0,0,1,0,0,0,0,0,0,0
짱꼴라 냄새나니까 저리 꺼져,0,0,0,0,0,0,0,1,0,0
여윽시 짱꼴라ㅋㅋㅋㅋㅋ 순수한17세여고생은 공장노예 씹짱개 불법체류자들 다 내쫒아야된다고 생각한다는거에여 하와와,0,0,0,0,0,0,0,1,0,0
면상 개 빻았네. 아스팔트에 갈았냐? 꼬막눈 극혐,0,0,0,0,0,1,0,0,0,0
세무회계과를 나와도 세금계산은 어려워,1,0,0,0,0,0,0,0,0,0
외국인 노동자는 후진국 사람이라 막 시켜도 별일없어,0,0,0,0,0,0,0,1,0,0
흑인들은 지들 인권 존중해주라고 운동할 땐 언제고 아시아인들 패고 저지랄 인성 문제 있음,0,0,0,0,0,0,0,1,0,0
"여자들은 힘든일은 안하려고만해 역시 여자들은 쉬운일만 하려는 경향이 있어서 
채용하면 안돼 역시 남자 뽑는게 나아",0,0,0,1,0,0,0,0,0,0
저는 홍콩에서 온 애랑 같은 팀 됐어요,1,0,0,0,0,0,0,0,0,0
백인한테 흑인 맞아죽었다고 같이 시위해주는 애들 보면 웃기지도 않음. 흑형한테 아시아인은 불가촉 천민이여 ㅋㅋ 누가 누굴 위로해,0,0,0,0,0,0,0,1,0,0
백인들은 피부가 하얗고 아름답습니다.,0,0,0,0,0,0,0,1,0,0
바퀴벌레처럼 드글거리는 짱개들.... 짱개들만 죽어준다면 세계가 평화로워질텐데.... 착한 중국인은 뒤져버린 중국인 뿐이지.,0,0,0,0,0,0,0,1,0,0
중국인들 목소리가 너무커서 귀가 터질 것 같아...어지러워 정말.. 목소리 좀 낮춰줬으면 좋겠어ㅠ,0,0,0,0,0,0,0,1,0,0
아니 남자가 무슨 하이힐이냐? 안본 눈 삽니다. 징그러워 죽겠음,0,0,1,0,0,0,0,0,0,0
여자가 집에서 솥뚜껑 운전이나 하지 밖에 왜 나와가지고는,0,0,0,1,0,0,0,0,0,0
베트남놈들 그냥 니들 나라로 돌아가서 쌀국수나 쳐먹어.,0,0,0,0,0,0,0,1,0,0
역시 대머리라서 공짜라면 환장을 하는구만,0,0,1,0,0,0,0,0,0,0
신입인데도 빠릿빠릿 일을 잘 하는구나,1,0,0,0,0,0,0,0,0,0
짬을 똥구멍으로 먹었네,0,0,0,0,0,1,0,0,0,0
깜씨는 고대유물 같이 진화가 덜되었어!,0,0,0,0,0,0,0,1,0,0
문과 선택해서 뭐하게? 나중에 문송합니다 외치면서 치킨집 차리게? ㅋㅋㅋ 이래서 문과 새끼들이랑은 지능 딸려서 대화가 안된다니까~,0,0,1,0,0,1,0,0,0,0
생긴게 무슨 옥상에서 떨어진 매주 덩어리 같냐,0,0,1,0,0,1,0,0,0,0
퇴물들도 발광하는구나 여기 물 많이 나빠졌구나.,0,0,0,0,0,0,0,0,0,0
기지배냐? 남자새끼가 무슨 머리를 길러 존나 여성스럽노,0,0,0,1,0,0,0,0,0,0
흑인을 보면 나도 모르게 피하게 되더라니. 너무 검잖아.,0,0,0,0,0,0,0,1,0,0
흑인이라 역시 피지컬이 어마무시해... 기본적으로 유전자가 다르다니까 동양인이랑은 달라...그냥 일반인도 우리나라 왠만한 농구 선수들보다 잘하잖아,0,0,0,0,0,0,0,1,0,0
다른 건 몰라도 흑인들 둔근은 정말 부러워요.,0,0,0,0,0,0,0,1,0,0
제주도에 은근히 빨갱이가 많이 산다던데....,0,0,0,0,0,0,0,0,0,1
미세먼지는 다 중국꺼야,0,0,0,0,0,0,0,1,0,0
흑인들은 무식하게 힘만 쓴다.,0,0,0,0,0,0,0,1,0,0
인도놈들은 진짜 카레먹을때나 재빠르지 아주 게을러 터졌다니까? 맞아야 일을 해,0,0,0,0,0,0,0,1,0,0
흑형들은 뭐 힘이 좋으니까 흑형들이랑 사귀는 한녀들 보면 ㅋㅋ 그것만 생각남 ㅋㅋ,0,0,0,0,0,0,0,1,0,0
여자들은 역시.. 너무 례민하다,0,0,0,1,0,0,0,0,0,0
장애인들은 무슨 정신병자 같아!,0,0,1,0,0,0,0,0,0,0
김치도 못먹어? 너 한국 사람 맞냐?,0,0,0,0,0,0,0,1,0,0
피부 까만 것들 맘속까지 까맣구만.,0,0,0,0,0,0,0,1,0,0
쟤 진짜 게이같다. 목소리도 얇고 머리도 기르고 왜저러고 사냐 남자가. 쪽팔리게,0,0,0,0,1,0,0,0,0,0
공항 없는나라 새끼들은 껴들지마셈,0,0,0,0,0,0,0,1,0,0
생얼이 훨씬 순하고 예뻐 보이지 않아? 피부도 좋고 하얀데 굳이 저렇게 두껍게 메이크업 할 필요 있을까?,1,0,0,0,0,0,0,0,0,0
"그냥 틀딱이지 말 하는 태도나 행동만 보면 나오지 틀딱인지 
저러니 어딜가나 틀딱 소리 듣는 거임
어디 우리 말 일이라도 들어주나 지들 잘난 맛에 사는 인간들 에휴",0,0,0,0,0,0,1,0,0,0
흑인들은 강한자한테 약하고 약한자한테는 강한스타일,0,0,0,0,0,0,0,1,0,0
미친년 ㅋㅋ 왜 저러냐 벌받아라 악마년아,0,0,0,0,0,1,0,0,0,0
국제결혼은 허락하는데 깜씨는 안돼,0,0,0,0,0,0,0,1,0,0
깜둥이라서 역시 게을러,0,0,0,0,0,0,0,1,0,0
일본 쪽바리 새퀴들은 사과나 할 것이지 욕심만 많아서 문제 있음,0,0,0,0,0,0,0,1,0,0
히틀러가 왜 흑인을 사람취급 안했는지 알겠다.,0,1,0,0,0,0,0,1,0,0
연령이 높고 낮음에 차별이 많은데 크리에이터 박막례 할머니를 보면 노인들이 접 할 수 있는 경험이 적어보임,0,1,0,0,0,0,0,0,0,0
사람들이 타지생활 하면서 가장 먼저 떠올리는건 역시 어머니가 해주시던 따뜻한 밥과 된장찌개 아닐까? 역시 엄마가 해주는 음식만큼 좋은게 없지.,1,0,0,0,0,0,0,0,0,0
미용사들 다들 왜케 예쁘고 멋있나요,1,0,0,0,0,0,0,0,0,0
러시아에서 왔으면 한국 추위는 뭐 양반 아니냐?,0,0,0,0,0,0,0,1,0,0
응~ 김치년,0,0,0,1,0,0,0,0,0,0
중국인은 매일 안씻는거같은 기분,0,0,0,0,0,0,0,1,0,0
서울과 경기 끄트머리에 살고있다,1,0,0,0,0,0,0,0,0,0
백인은 다양한 인종을 노예로 부렸기 때문에 선민사상에 찌들어있다.,0,0,0,0,0,0,0,1,0,0
어제 전역한 병장들도 2년 전엔 전입 신병들이었지.,1,0,0,0,0,0,0,0,0,0
휠체어로 이동하기 힘들어 보인다,1,0,0,0,0,0,0,0,0,0
라도 라도 하는 이유가 있다 통수 ㅎㄷㄷ해,0,0,0,0,0,0,0,0,0,1
흑인 새끼들은 사상이 잘못됐어,0,0,0,0,0,0,0,1,0,0
한녀는 자기 생각이란 걸 갖으면 안돼. 기생충들,0,0,0,1,0,0,0,0,0,0
일본사람들은 눈이 작다,0,0,0,0,0,0,0,1,0,0
무슨 자신감으로 다니지 ㅋㅋㅋ나같으면 이미 얼굴 다 갈아엎었다,0,0,1,0,0,1,0,0,0,0
왤케 니혼징 같이 생겼냐..ㅋㅋ뭔가 얍삽하고 남 뒷담화 좋아할 거 같이.. 맘 속으로 졸라 까고 있겠지.. 뒷담화하는 사람은 절대 상대안한다는 신동엽 처럼 살아야지 니혼징 같이 살면 안돼,0,0,0,0,0,0,0,1,0,0
"일본사람들은 스시 초장에 안찍어먹어서,,,난 일본 스시집갈때 초장챙겨가",1,0,0,0,0,0,0,0,0,0
손으로먹는 인도애들은 더럽고 야만인이야.,0,0,0,0,0,0,0,1,0,0
경상도 방언은 처음 들으면 싸우는 줄 알지만 알고보면 일상적인 대화를 하는 것이다.,1,0,0,0,0,0,0,0,0,0
지잡이하 입다물어. 니네가 낄 데가 아니다.,0,0,1,0,0,0,0,0,0,0
니들 여자들이 하는일이 다 그렇치!,0,0,0,1,0,0,0,0,0,0
짱꼴라 열등감 오져서 다 지들꺼라고 우기네 죽어,0,0,0,0,0,0,0,1,0,0
사람들이 나 얼굴 못생겼으니까 얼굴 다 성형하래.,1,0,0,0,0,0,0,0,0,0
역시 착한짱깨는 죽은짱깨지라,0,0,0,0,0,0,0,1,0,0
의외로 유럽지역에 흑인들도 꽤 많이 거주하고 있던데? 특히 내가 영국 갔을때 런던에도 흑인 거주지가 꽤 많아서 신기했어.,1,0,0,0,0,0,0,0,0,0
여름에 뉴욕 지하철 안타봤으면 말을 마라. 외국새끼들 암내 쩔음. 딱 15분 탔는데 숨막혀 뒤지는줄,0,0,0,0,0,1,0,1,0,0
요즘은 글로벌 시대라서 그런지 다양한 인종들이 모두 가족처럼 연결되어 있는 것 같은 느낌이 들어 좋은 것 같아요,1,0,0,0,0,0,0,0,0,0
백형들은 물렁자지라는데 사실인가?,0,0,0,0,0,0,0,1,0,0
누가 우즈벡 출신 아니랄까봐,0,0,0,0,0,0,0,1,0,0
베트남여자들 우리나라에 시집 많이 오는듯..,0,0,0,0,0,0,0,1,0,0
이것도 시커먼 놈이네,0,0,0,0,0,0,0,1,0,0
흑인들은 목화밭에서 목화나 따야 된다.,0,0,0,0,0,0,0,1,0,0
서양코쟁이들 싸가지는 알아줘야돼,0,0,0,0,0,0,0,1,0,0
경상도에서는 청양고추를 땡초라고 그런대,1,0,0,0,0,0,0,0,0,0
꼴랑 20살 먹고 바락바락 대들다니 싹수가 노랗네 진짜,0,0,0,0,0,0,1,0,0,0
한남이랑 스시녀랑 완전 천생연분이던데,0,0,0,0,0,0,0,1,0,0
쪽빠리 새끼들아 조용히해라,0,0,0,0,0,0,0,1,0,0
일본인이신데 초밥을 못드세요?,0,0,0,0,0,0,0,1,0,0
하여간 지방 촌놈들은 꼭 티를 낸다니까,0,0,0,0,0,0,0,0,0,1
"같이 강의 듣는 존잘인 선배가 있다고 했잖아 ㅋㅋ 그 선배 친구가 그러는뎈ㅋ
여친이 없는 이유가 ㅋㅋㅋㅋ 작아서 AAA 건전지만 해서 그런 거래. 완전 깬다",0,0,0,1,0,0,0,0,0,0
중퀴벌레 새끼들은 멸종이 답이다,0,0,0,0,0,0,0,1,0,0
필리핀 새끼들은 말로 해선 못알아들어. 쥐어패야지.,0,0,0,0,0,0,0,1,0,0
님 고자임 ?? 치료해 븅신아,0,0,0,0,0,1,0,0,0,0
글 쓰는거 보니까 초딩급이네,0,0,0,0,0,0,1,0,0,0
여자가 목소리가 크면 안되지,0,0,0,1,0,0,0,0,0,0
중국놈이나 일본놈이나 거기서 거기지 뭘,0,0,0,0,0,0,0,1,0,0
나는 일본갈때마다 느끼는건데 뭔가 포근한 향이 나는 것 같어. 그 피죤이나 다우니 노란색 같은? 근데 우리나라 들어오면 진짜 마늘 냄새남ㅋㅋ,0,0,0,0,0,0,0,1,0,0
대학나오면 머가 달라 지냐고 하는 고졸들보면 니들이 하고 있는 일이 고졸도 충분히 할 수 있는 일이고 너가 고졸이라 대졸이 들어갈 수 있는 직장에 못들어 가봤기 때문에 그딴 소리하는거다.,0,0,1,0,0,0,0,0,0,0
동남아애들 인건비싸고 못배우고 덜떨어진건 사실아님?,0,0,0,0,0,0,0,1,0,0
중국산이라 제품이 형편 없구만,0,0,0,0,0,0,0,1,0,0
핸드폰을 오래 봐서 눈이 아프다.,1,0,0,0,0,0,0,0,0,0
"나이가 어리면 어른이 맞다고 하는걸 좀 들어야지 살아온지 얼마나 됐다고 자꾸 따박따박 말대꾸하냐
사회적으로 경험을 더 많이 한 어른들을 좀 보고 배워라",0,0,0,0,0,0,1,0,0,0
아프리카인들은 노예근성있지!,0,0,0,0,0,0,0,1,0,0
저런 정신나간 새끼는 정신병원에 쳐 넣어야해,0,0,0,0,0,1,0,0,0,0
히틀러는 유대인이 아니라 중국인을 죽였어야 했다.,0,1,0,0,0,0,0,1,0,0
여자들 많은 회사가면 피곤해,0,0,0,1,0,0,0,0,0,0
젓가락질 완전 잘한다,1,0,0,0,0,0,0,0,0,0
발음 존나 이상함 역시 니뽄진데스네,0,0,0,0,0,1,0,1,0,0
이렇게 쉬운것도 암기가 안되는거보니까 난 머리가 나쁜거같아,1,0,0,0,0,0,0,0,0,0
게르만인을 포함한 아리아 인종이 세계의 지배 인종이 되어야 한다는 것이다.,0,0,0,0,0,0,0,1,0,0
눈깔 병신 새끼가 잘들 논다ㅉ,0,0,0,0,0,1,0,0,0,0
침 질질 흘리는거 보니까 너 혹시 정신지체 장애냐?,0,0,1,0,0,1,0,0,0,0
아산으로 간 대가리큰 쪽바리새끼 xx,0,0,0,0,0,0,0,1,0,1
한남 새끼들 사회로 나오지마라,0,0,0,1,0,0,0,0,0,0
일본은 매년 지진때문에 사람들 죽는거 인과응보임 잘가라,0,0,0,0,0,0,0,1,0,0
사수가 직속 후배 군기 잡는답시고 갈구는 걸 왜 그냥 놔둬? 왜 함구해?,1,0,0,0,0,0,0,0,0,0
역시 힘만 좋은 미개한 깜둥이들이다.,0,0,0,0,0,0,0,1,0,0
경상도 촌놈이 서울와가지고 출세했네,0,0,0,0,0,0,0,0,0,1
그래도 강원도는 아직 공기가 좋더라.,1,0,0,0,0,0,0,0,0,0
처음 부산갔을때 사람들이 싸우는줄 알고 움찔했다고 ㅋㅋㅋ 근데 그게 그냥 일반적인 억양인거라며? 귀에서 피나는줄 ㅋㅋㅋㅋ,0,0,0,0,0,0,0,0,0,1
피부색이 흑인들 같으면 살고 싶을까?,0,0,0,0,0,0,0,1,0,0
남자새끼가 저것도 못 들고 뭐하는거냐. 남자면 힘쓸 줄 알아야지,0,0,0,1,0,0,0,0,0,0
일본 쪽바리새끼들은 우리한테 방사능 안먹이면 다행,0,0,0,0,0,0,0,1,0,0
김치녀보단 스시녀가 조신하고 남자 말 잘 들어서 좋지.,0,0,0,1,0,0,0,1,0,0
흑형 근육 개이뻐,0,0,0,0,0,0,0,1,0,0
복통이 또 재발해서 너무 힘들다.,1,0,0,0,0,0,0,0,0,0
쪽국 새끼들 야비한거봐,0,0,0,0,0,0,0,1,0,0
와 역시 한국인의 마늘냄새는 짱이지,0,0,0,0,0,0,0,1,0,0
역시 흑형들 무서워 보인다.,0,0,0,0,0,0,0,1,0,0
과장 이상이면 다 개쌉꼰대라 답없음,0,0,0,0,0,1,0,0,0,0
호주 옛날에 영국 죄수들 가둬놓는 수용소였음. 그니까 따지고 보면 호주놈들 다 범죄자의 후손임.,0,0,0,0,0,0,0,1,0,0
이제 막 들어온 신입이 뭘알아? 그냥 잡일이나 해,0,0,0,0,0,0,1,0,0,0
흑인은 진짜 엉덩이가 허리에 와있음,0,0,0,0,0,0,0,1,0,0
여자랑 남자랑 생물학적 차이는 존재함,1,0,0,0,0,0,0,0,0,0
너네 부모님이 너볼때마다 우시지 안냐? 그딴 대학나왔으면 그냥 조용히 있으란말이야 ㅋㅋ 어디서 아는척이야,0,0,1,0,0,1,0,0,0,0
서울 지하철 너무 복잡하죠,1,0,0,0,0,0,0,0,0,0
중국 존나 극혐이다,0,0,0,0,0,0,0,1,0,0
일본사람들은 몸에 친절이 베어있어,0,0,0,0,0,0,0,1,0,0
나 사랑님 두개 뽑았는데 세시간동안 솜 물고있어야 된대. 안그럼 지혈 안된대서 지금부터 벙어리삼룡이ㅠ,1,0,0,0,0,0,0,0,0,0
깜둥이 새끼들은 아직도 지들이 노예인줄 아나보다. 해방해줬음에도 지들 차별하는 것같으면 ㅈㄴ 지랄을 떤다,0,0,0,0,0,0,0,1,0,0
케냐인은 모두 원숭이다,0,0,0,0,0,0,0,1,0,0
짱개를 짱개라 하는데 무슨 잘못,0,0,0,0,0,0,0,1,0,0
남편이 육아휴가 내는게 점점 많아지는거 같다요.,1,0,0,0,0,0,0,0,0,0
짱깨새끼들 대가리 다 깨버려야됨 안 뒤지고 뭐하냐,0,0,0,0,0,0,0,1,0,0
일본은 치과 의사가 돈 잘 벌겠어.,0,0,0,0,0,0,0,1,0,0
중국놈들은 더러워,0,0,0,0,0,0,0,1,0,0
아 솔직히 피부색 때문인 지 흑인들 몸에서 냄새 많이 날 것 같아요,0,0,0,0,0,0,0,1,0,0
낼 마트 기저귀 엄청 세일함 기저귀 사러온 엄마들로 마트 터져 나갈지도 모르니까 다른 날 이용해,1,0,0,0,0,0,0,0,0,0
"상추에 쌈장만 넣고 쌈 싸먹는데, 고기 없이 뭔 맛으로 먹냐는 친구 말이 생각나네.",1,0,0,0,0,0,0,0,0,0
인도 사람들 잘 안씻고 미개할거 같아,0,0,0,0,0,0,0,1,0,0
흑인들은 역시 타고난 체력이 있지,0,0,0,0,0,0,0,1,0,0
요즘은 다 대학나와서 대학 졸업의 이점이 없는듯,1,0,0,0,0,0,0,0,0,0
"저렇게 움직이는 거 싫어하고 게으르니 살찌지 ㅉㅉ 
",0,0,0,0,0,1,0,0,0,0
선별 진료소에 해외에서 온 사람들 왜 이리 많노. 미국 국적 가진 한국인들이 코로나 치료 공짜로 하려고 한국 들어오네. 저런 사람들은 막아야 돼. 한국에 코로나 퍼뜨리고 세금 빨아먹는 인간들. 검은 머리 외국인.,0,0,0,0,0,0,0,1,0,0
우리몸은 대부분 수분이기 때문에 매일 일정량의 물을 섭취하는게 중요해!,1,0,0,0,0,0,0,0,0,0
남자들은 애새끼때도 그 짓을 한다니까,0,0,0,1,0,0,1,0,0,0
게이들은 정말 남자보고 사랑에 빠지나,0,0,0,0,1,0,0,0,0,0
전체적으로 비율이 장애인스럽ㅋㅋ뭘해도 안어울렼ㅋㅋㅋ,0,0,1,0,0,0,0,0,0,0
짱깨들 안 뒤지냐,0,0,0,0,0,0,0,1,0,0
브라질 사람이니까 축구 잘하지?,0,0,0,0,0,0,0,1,0,0
중국인이란 말은 없는 말이다. 중국에는 인간이 없기 때문이다.,0,0,0,0,0,0,0,1,0,0
태국놈들이 섹스를 그리 밝힌다던데.... 음흉한 민족이네,0,0,0,0,0,0,0,1,0,0
와 미친 정신병자자새끼,0,0,0,0,0,1,0,0,0,0
"서양 국가에서 왔구나, 어쩐지 마인드가 한 없이 오픈 되어있는게 시원시원하고 보는 내가 다 좋더라",0,0,0,0,0,0,0,1,0,0
여윽시 죠센징들.. 죽어도 일본 불매 안되죠~ 일본 좋은 일만 시키는 비겁한 놈들~,0,0,0,0,0,0,0,1,0,0
일본인들은 겉과 속을 알수없다니까,0,0,0,0,0,0,0,1,0,0
미국인 친구가 이번에 서울 놀러왔는데 내가 너무했나? 맛집으로 데려가려고 메뉴 짜보니까 김치찌개 같은 다 매운거야. 아무래도 매운거 못먹겠지?,0,0,0,0,0,0,0,1,0,0
러시아 새끼들이랑은 일단 안 엮이는게 좋다,0,0,0,0,0,0,0,1,0,0
00선배 꼰대짓 정말 못봐주겟어,0,0,0,0,0,0,0,0,0,0
남자가 치마를 입어도 이쁘네!! 체크무늬 치마에 베레모 쓰면 더 이쁠 것 같음!!,1,0,0,0,0,0,0,0,0,0
쪽바리가 다 그렇지 뭐. 치사스럽고 악착같고.... 다를거라고 생각한게 잘못 아니에요?,0,0,0,0,0,0,0,1,0,0
학점은행제로 학사 취득했는데 사람들이 쉽게 학사땄네라고 하네.,1,0,0,0,0,0,0,0,0,0
중국놈들 습성이 그래! 옆에서 사람이 죽어가도 모른척 하잖아.,0,0,0,0,0,0,0,1,0,0
무슨 얼굴이 까매가지고 더럽냐 어디냐,0,0,0,0,0,0,0,1,0,0
아프리카 애들은 다 가난해?,0,0,0,0,0,0,0,1,0,0
중국인들 얼마나 바퀴벌레 같은데 ㅉㅉ,0,0,0,0,0,0,0,1,0,0
서양인들은 코가 너무 커,0,0,0,0,0,0,0,1,0,0
씨발 중국짱깨놈들 그냥 준내 더러운것만 처먹냐ㅋ 바퀴벌레 튀김 씨ㅡ발 준내 역겹내 짱개년들 ㄹㅇ 개더러움ㅇㅇ,0,0,0,0,0,0,0,1,0,0
어릴수록 머리 회전이 빠르지,1,0,0,0,0,0,0,0,0,0
와 대체...저렇게 뚱뚱한 년도 아이돌이랍시고 튀어 나오는게 레전드다 진짜,0,0,0,0,0,1,0,0,0,0
아직도 여성혐오는 너무 많다고 생각해요,1,0,0,0,0,0,0,0,0,0
컴퓨터 전공하고 배우하는 사람도 많고 꼭 연기과 나와야 된다고 생각하지 않음.,1,0,0,0,0,0,0,0,0,0
채식하는게 뭐 대단한 환경보호하는 것처럼 아주 웃긴다.,0,0,1,0,0,0,0,0,0,0
야 음악소리좀 줄여. 아 귀먹을일 있어? 줄이라고 ㅈㅎㅁ,0,0,0,0,0,0,0,0,0,0
중동인들은 고추가 지나치게 커서 성욕을 주체 못하는듯?,0,0,0,0,0,0,0,1,0,0
"신사의 나라, 영국에서 왔다고? 해적의 나라, 도둑의 나라가 아니고?",0,0,0,0,0,0,0,1,0,0
요즘은 중국인 없는덴 없는거 같은데..,0,0,0,0,0,0,0,1,0,0
"비실 비실 한놈은 죽는것이 당연한 것 아니냐, 너같은 놈 말이다.",0,0,1,0,0,0,0,0,0,0
양기 새끼들 그냥 냄시 존나남 바닷물에 싹다 넣어서 왁싱해버리고 싶누,0,0,0,0,0,1,0,1,0,0
아시안들이 코로나 바이러스 전 세계로 퍼뜨리고 있잖아. 아시안들은 집 밖으로 나다니지 말라고.,0,0,0,0,0,0,0,1,0,0
역시 공대 ㅋㅋ 멋있어요,1,0,0,0,0,0,0,0,0,0
여자아이들은 핑크색을 좋아하니까 핑크원피스를 선물하세요,0,0,0,1,0,0,0,0,0,0
난 미국에서 학교 다니는데 우리 학교 같은 경우는 백인이 60%에 흑인이 30% 정도에 아시안이 10%..그 정도 비율인듯 해.,1,0,0,0,0,0,0,0,0,0
일본인들은 진짜 미개한 거 같아. 그냥 생긴것도 너무 촌스럽고 그 예의있는 문화? 그게 진짜 예의일까. 앞뒤가 다른게 더 무서운데. 그리고 예전에 논란된 여자력. 진짜 어이없어. 여성스러움의 정도를 여자력이라고 하는데. 대체 여성스러운게 뭐임. 일본 야동도 진짜 더러운 것도 많고 그냥 일본하면 성진국. 음침한 나라라는 생각이 제일 많이 드는듯,0,0,0,0,0,0,0,1,0,0
"흑인은 기본적으로 미개하고 못배운거 같아. 정당하게 권리를 주장하는게 아니라, 무조건 폭동부터 일으키는게 흑인들 아냐?",0,0,0,0,0,0,0,1,0,0
백치미? 머리에 정말 똥만 찼냐?,0,0,0,0,0,1,0,0,0,0
짱개 새끼들 역겨운거봐,0,0,0,0,0,0,0,1,0,0
미친 왜 저런 쪽바리같은 짓을 하냐 우리말 놔두고 외래어로 병신같은 소리만 싸지르네,0,0,0,0,0,1,0,1,0,0
일본 사람들은 왠지 음침하고 꿍꿍이가 있어 보여. 앞에서는 세상 착한척하다가 뒤에서 몰래 뒷담화할 것 같은데?,0,0,0,0,0,0,0,1,0,0
우리 상무 눈깔 장애있나. 바로앞에 서류 놓고 나왔는데 그걸 왜 못찾냐,0,0,0,0,0,1,0,0,0,0
흑인들 투표권 주면 저런꼴 나는거지,0,0,0,0,0,0,0,1,0,0
역시 독일인이라 멋져보였군,0,0,0,0,0,0,0,1,0,0
흑인들은 냄새가 더나?,0,0,0,0,0,0,0,1,0,0
남자들 뒤나 쫓아다니는 게이놈,0,0,0,1,1,0,0,0,0,0
쪽바리들은 모두 무식해!,0,0,0,0,0,0,0,1,0,0
니그로새끼들은 백인한테는 깝치지도 못하면서 맨날 아시안한테 지랄이지,0,0,0,0,0,1,0,1,0,0
동남아 애들은 쌍커풀 있다는 이유로 자기네들이 깜종 양키인줄 안다는거지,0,0,0,0,0,0,0,1,0,0
남자가 왜 저렇게 비실거려,0,0,0,1,0,0,0,0,0,0
프랑스에서 동양인은 인종차별 해도 문제가 없다.,0,0,0,0,0,0,0,1,0,0
"이시영, 이회영 가문은 노블레스 오블리주를 실천한 이름난 명문가였어.",1,0,0,0,0,0,0,0,0,0
진짜 늙었으면 집에나 쳐박혀있지 뭐하러 기어나와서 저런 추태나 부리는지 몰겠음 나이를 콧구멍으로 먹었나 진짜 민폐,0,0,0,0,0,0,1,0,0,0
저정도로 글 싸제끼는거 보니 중졸은 당연히 아닐거고 초졸은 맞는지 궁금하다,0,0,1,0,0,0,0,0,0,0
얼굴이 생기다 말았네 애새끼같노,0,0,1,0,0,1,0,0,0,0
"제주도 방언 징짜 못알아듣겠어, 해녀 할머니가 머라고 머라고 하시는데 몰라서 그냥 네네 대답만 했지머야 ㅋ",1,0,0,0,0,0,0,0,0,0
코가 크니 너의 성기도 크겠구나,0,0,0,0,0,0,0,0,0,0
김치도 못먹는 년들은 한국인이라고 하고 다니지 마라,0,0,0,1,0,0,0,1,0,0
어린데 뭘 알겠어,0,0,0,0,0,0,1,0,0,0
중국애들 진짜 개시끄럽고 똥매너에 눈치없고 너무 싫어.. 중국어 귀아프고 듣기도 싫고 일단 애들이 기본적으로 다 개념상실,0,0,0,0,0,0,0,1,0,0
깜댕이들 너무 시러 웩,0,0,0,0,0,0,0,1,0,0
여자들이 다 그렇지,0,0,0,1,0,0,0,0,0,0
쪽바리들 생긴거부터 불쾌함,0,0,0,0,0,0,0,1,0,0
일본은 뻔뻔한 나라임,0,0,0,0,0,0,0,1,0,0
미국 사람들은 개방적이라 엄청 문란하다.,0,0,0,0,0,0,0,1,0,0
남자가 저런 일 할 수 도 있지,1,0,0,0,0,0,0,0,0,0
백인들이 흑인들에 비해 외관상 보기에 훨씬 좋아보이는 건 사실이잖아요. 피부색만으로 사람을 평가하면 안 된다는 의견에는 동의하지만 현실적으로 백인들은 외모부터가 너무 우월해요. 외모 좋으면 사회에서 더 유리한 위치에 가기 쉽다는 것도 우리 모두 알잖아요.,0,0,0,0,0,0,0,1,0,0
그렇게 먹으니 살이 안 찌지. 이것저것 골고루 좀 먹어봐.,1,0,0,0,0,0,0,0,0,0
짱개들 아침부터 돌먹음?,0,0,0,0,0,0,0,1,0,0
너 예전에 비염으로 고생하던거 괜찬아졋냐??,1,0,0,0,0,0,0,0,0,0
미계한 조센징 새끼들 dna가 미천한 종자들이라 열등의식에 찌들어살고 있는 새끼들 싹다 일본의 노예로 전락시켜야된다,0,0,0,0,0,1,0,1,0,0
흑인은 색이 까매서긍가 냄새도 까맘 존나 극혐,0,0,0,0,0,0,0,1,0,0
흑인것들 겨드랑이암내 오노 너무 싫엉,0,0,0,0,0,0,0,1,0,0
아프면 집에나 있지 왜 저렇게 돌아다녀,1,0,0,0,0,0,0,0,0,0
장애인이라면 집에나 있지 밖에는 왜 나오고 지랄이야,0,0,1,0,0,1,0,0,0,0
