text,clean,개인지칭,기타혐오,성별,성소수자,악플욕설,연령,인종국적,종교,지역
오늘 홍대를 갔는데 거기엔 머리 길어서 파마한 남자들이 왜 이렇게 많아? 앞에 가는 사람 뒷모습만 보고 머리길고 여리여리해서 여잔줄 알았는데 앞모습은 털털한 아저씨더라,0,0,0,1,0,0,0,0,0,0
여자가 술을 따라야 맛있지,0,0,0,1,0,0,0,0,0,0
꼭 완치 하시길 바랍니다,1,0,0,0,0,0,0,0,0,0
박사라고 뭐든 다 아는건 아니야,1,0,0,0,0,0,0,0,0,0
"하. 신입이면 신입답게 행동하세요. 
꼬우면 부장하든가. 아놔. ㅋㅋ",0,0,0,0,0,0,1,0,0,0
서양인들의 백옥같은 피부를 볼때면 꼭 사해의 소금 사막이 생각 나는것 같아요 흑인들은 흑진주 같은 보들보들함,1,0,0,0,0,0,0,0,0,0
우리회사에 병신놈하나 있음 뭘해도 병신같아,0,0,0,0,0,1,0,0,0,0
ㅇㅇㅇ은 ㅇㅇㅇ랑 비교해서 잘생겼군.,1,0,0,0,0,0,0,0,0,0
여자들 간에는 친구가 없는 거 아시죠? 둘 이상 있다가 한 명만 없어도 바로 뒷말하는 거.,0,0,0,1,0,0,0,0,0,0
여자애가 왜저러고다님 그러니까 쳐맞지,0,0,0,1,0,0,0,0,0,0
가슴골 다 보이게 사진찍으니까 남자들이 좋아해주디? 더러운년 한심하기 짝이 없네,0,0,0,1,0,1,0,0,0,0
입사 동기이지만 A씨는 고졸이라는 이유로 진급 대상자가 아니래,1,0,0,0,0,0,0,0,0,0
여자들이 할 줄 아는게 치맛바람 날리는 거 밖에 더 있겠어?,0,0,0,1,0,0,0,0,0,0
페미페미 주장하는 꼴년들...에혀,0,0,0,1,0,0,0,0,0,0
저 식당 사장이 짱개라 위생 더러워,0,0,0,0,0,0,0,1,0,0
직장생활 어렵다고 하는 여자들 군대에서 좀 굴러봐야 정신차리지,0,0,0,1,0,0,0,0,0,0
여자는 예쁘고 몸매 죽이면 능력 있는 남자랑 결혼해서 인생 피는거 아니야? 김치년들,0,0,0,1,0,0,0,0,0,0
난 예전에 부산에 맥도날드 같은 패스트푸드점 없는 줄 알고 가서 뭐 먹을지 엄청 고민 했었음 ㅋㅋ,1,0,0,0,0,0,0,0,0,0
남자들 팬티에 똥묻는거 실화냐 땀냄새도 모자라 똥까지...,0,0,0,1,0,0,0,0,0,0
여자가 좀 여자답게 꾸미고 다녀야지. 화장도 좀 하고....,0,0,0,1,0,0,0,0,0,0
한녀들이 경찰은 무슨 경찰 ? 집에서 애나 봐라,0,0,0,1,0,0,0,0,0,0
가시나들아 차리리 애를 낳지 말고 군대나 가던가,0,0,0,1,0,0,0,0,0,0
역시 여자는 삼일한해야함,0,0,0,1,0,0,0,0,0,0
오이 알러지가 있어서 매우 슬프다.,1,0,0,0,0,0,0,0,0,0
여자들 운전은 왜하냐? 김여사들 땜에 사고날뻔 ㄷㄷ,0,0,0,1,0,0,0,0,0,0
여자가 화장안하고 다니면 좀 그렇던데,0,0,0,1,0,0,0,0,0,0
"젊은 내 나이에 국민연금 열심히 내봤자 지금 받고 있는 60대만큼도 못 받을 텐데, '60대 이상 월 200 받는다' 이런 뉴스 기사 목적이 뭔가! 현 시점에 나이든 사람에게만 좋은 국민연금!",1,0,0,0,0,0,0,0,0,0
할아버지 완전 친절하심,1,0,0,0,0,0,0,0,0,0
젓가락질은 누구나 할 수 있는 것이다.,1,0,0,0,0,0,0,0,0,0
전라도 음식은 진짜 개념임,1,0,0,0,0,0,0,0,0,0
전라도를 잡아먹는놈은 경상도고 경상도 잡아먹는놈은 충청도. 그럼 충청도 잡아먹는놈은....?,0,0,0,0,0,0,0,0,0,1
아니 여자들이 생리를 하던 임신을 하던 내 알빠 아니고 군대는 왜 남자만 가야되냐고 이게 나라냐,0,0,0,1,0,0,0,0,0,0
동남아애들 인건비싸고 못배우고 덜떨어진건 사실아님?,0,0,0,0,0,0,0,1,0,0
솔까 예체능 전공 요즘에나 좀 빨아주는 거지 원래 공부 못하는 날나리들이 대학 가려고 선택하는 거 아님??,0,0,1,0,0,0,0,0,0,0
먹을 건 다 먹어놓고서 살 뺀다고 작심삼일 다이어트 하는 거 보면 참 한심한 인간같음 ㅋ 지 배를 생각하고도 그 음식이 들어갈까? 나라면 진작에 빼겠다 이해가 안가,0,0,1,0,0,1,0,0,0,0
중국은 표절하는데 진짜 빡침 돌대가리여서 발전 안하고 뺏는건가,0,0,0,0,0,0,0,1,0,0
전공이 꼭 그 전공이 아니어도 능력만 있으면 된다고 봄,1,0,0,0,0,0,0,0,0,0
응 페미 믿거 이마에 페미라고 붙이고 다녀라 다른 사람들 생각해서,0,0,0,1,0,0,0,0,0,0
또 페미 쿵쾅이들 몰려오겠네. 응 니들 안만나줌~,0,0,0,1,0,0,0,0,0,0
버스 운전하는 아줌마 차 타기 무섭다.,0,0,0,1,0,0,0,0,0,0
상대방의 입장에서 생각하고 말합시다.,1,0,0,0,0,0,0,0,0,0
여자는 치마지. 여자애들 화장 안하고 남자같이 입는거 보면 대환장임,0,0,0,1,0,0,0,0,0,0
맘충들 진짜 민폐오짐;,0,0,0,1,0,0,0,0,0,0
몸도 못쓰는 병신들,0,0,0,0,0,1,0,0,0,0
여혐있는 정신질환자새끼들이 방구석에서 악플이나 남기고 있지 한남찐따새끼,0,0,0,1,0,1,0,0,0,0
여윽시 남자새끼들 집에 와서 아무것도 안하죠? 이래서 한남은 안된다는 거임.,0,0,0,1,0,0,0,0,0,0
요즘 남성들도 브라 해야하는 거 아님? 여유증때문에 다들 풍만하던데 좀 가리고 다녔으면 좋겠음 ; 불쾌함,0,0,0,1,0,0,0,0,0,0
그러니까 여자들은 임신하고 애 낳고 그러면 바로 회사 그만다니는게 맞지,0,0,0,1,0,0,0,0,0,0
남자가 칼을 뺏으면 무라도 잘라야지. 남자가 왜 울어.,0,0,0,1,0,0,0,0,0,0
엄마가 워킹맘이면 아이가 혼자 심심하겠다.,1,0,0,0,0,0,0,0,0,0
회 먹을때 초장에 찍어 먹는건 회를 무시하는거지~ ㅇㅇ씨 회 먹을 줄 몰라? 회는 무조건 와사비 간장이지 그렇게 먹을꺼면 먹지마,1,0,0,0,0,0,0,0,0,0
아 군가산점은 무슨 군캉스 개꿀인데,0,0,0,1,0,0,0,0,0,0
역시 고졸들은 열등해서 저런 짓도 하는구만,0,0,1,0,0,0,0,0,0,0
여자들 많은 회사가면 피곤해,0,0,0,1,0,0,0,0,0,0
응~ 김치년,0,0,0,1,0,0,0,0,0,0
어디서 감히 기집년이 목소리를 높이나?,0,0,0,1,0,0,0,0,0,0
이번에 딸이랑 아들이 동시에 운전면허에 합격했는데 아무래도 딸은 운전 시키기가 좀 걱정되네요. 여자들이 공간감각이 좀 떨어지잖아요,0,0,0,1,0,0,0,0,0,0
여자가 되가지고 샤방하게 치마 좀 입으면 안돼?,0,0,0,1,0,0,0,0,0,0
여경은 뽑아서 뭐하냐 ㅉ,0,0,0,1,0,0,0,0,0,0
한국인들은 훈민정음으로 인하여 문맹률이 가장 낮습니다,1,0,0,0,0,0,0,0,0,0
우리대리님은 맨날 다이어트한다는데 저렇게 먹는데 어떻게 살이 안찌고 베기나 좀있으면 굴러다니겠음,0,0,0,0,0,0,0,0,0,0
여자는 화장 하는게 기본 예의 아님?,0,0,0,1,0,0,0,0,0,0
얼굴 안 꾸미고 왔다고 업무에 지장 생기는 것도 아니고 ㅋㅋ 그냥 타인에게 불쾌감을 주지 않기 위한 선에서의 기본적인 위생 관리가 아닌 이상은 꾸미거나 말거나 신경 안 쓰는게 정답!,1,0,0,0,0,0,0,0,0,0
게이들 광화문 광장에 전부 모아놓고 참수시켰으면 좋겠다,0,0,0,0,1,0,0,0,0,0
무슨 여자가 이렇게 드새,0,0,0,1,0,0,0,0,0,0
채식하는 사람들이 오히려 분노지수가 더 높다고 하더라,1,0,0,0,0,0,0,0,0,0
여자아이가 파란색을 좋아하다니,0,0,0,1,0,0,0,0,0,0
"기지배처럼 넹, 용 이런 말투 개극혐이다 진짜",0,0,0,1,0,0,0,0,0,0
저사진 보면 정신이나갈것같아,1,0,0,0,0,0,0,0,0,0
한남새키들 가서 정수기 물통이나 갈어 할줄아는게 그딴거 밖에 없는놈들,0,0,0,1,0,0,0,0,0,0
남자새끼들 아랫도리 저따위로 놀리고 다닐꺼면 고추를 다 잘라버려.,0,0,0,1,0,0,0,0,0,0
너는 여자니까 안되는거야.. 여자 아니었으면 벌써 스타가 되서 성공했겠지 ... 그 드라마 찍고 얼굴만 팔려서 완전 개망했네,0,0,0,1,0,0,0,0,0,0
짱깨 도적국 놈들 다리 달린 건 의자 빼고 다 쳐먹는다더니 그것도 옛말인 듯. 요새 꼬라지 보면 책상도 회쳐먹을 기세임,0,0,0,0,0,0,0,1,0,0
회사에 페미니스트의 비율이 너무 많으면 업무에 대한 책임감이라든지 효율성이 떨어져 업무가 원활하게 진행되지 못한다,0,0,0,1,0,0,0,0,0,0
저 사람은 얼굴도 작은데 키까지 커서 비율이 쩐다,1,0,0,0,0,0,0,0,0,0
머리 왼쪽에 있는 핀이 너무 커서 상대적으로 얼굴이 작아보이는 것 같아요.,1,0,0,0,0,0,0,0,0,0
먹을생각만 하노. 24시간 내내 쳐먹기만 하는데 걍 다이어트 때려쳐라. 내면이랑 외면 생긴게 똑같은듯ㅋ,0,0,0,1,0,1,0,0,0,0
일본으로 유학갈 예정이야.,1,0,0,0,0,0,0,0,0,0
너같이 다리 한쪽 눈한쪽 없는 새끼들은 병신이라고 하는거임 이 모질한 새끼야,0,0,1,0,0,1,0,0,0,0
강원도 놈들은 산골에서 살아서 덧셈이나 제대로 할줄 알까?,0,0,0,0,0,0,0,0,0,1
한남들 빻은거 즈그들만 모름,0,0,0,1,0,0,0,0,0,0
여자는 집에서 밥이나 해라.,0,0,0,1,0,0,0,0,0,0
무슨 남자애 머리를 저따위로 땋아놨어. 기집앤줄 알았네.,0,0,0,1,0,0,0,0,0,0
잼민이들이 뭘안다고 저런거함>? 저런거 금지해야된는거 아니냐,0,0,0,0,0,0,1,0,0,0
외모를 따지면 안된다지만 아무리 봐도 주방장 머리가 빡빡이면 좀 마음 놓이는게 사실이거든. 적어도 음식에 머리카락 들어갈 일은 없잖아?,1,0,0,0,0,0,0,0,0,0
저렇게 순진한 얼굴로 얼마나 많은 남자들을 등쳐먹었을까 요즘 20대 여자들 손해 보기 싫어하다 보니 꽃뱀도 그렇게 많다던데,0,0,0,1,0,0,0,0,0,0
무슨 기생오라비도 아니고 요즘 여자들은 저런 놈 안 좋아합니다,0,0,1,1,0,0,0,0,0,0
한국놈들 종특 아니겠음?,0,0,0,0,0,0,0,1,0,0
남자가 그렇게 촐싹촐싹 거리면 좋나?? 그러니 여친은 안생기는 걸로,0,0,0,1,0,0,0,0,0,0
징징대는거보니까 여자네 ㅋㅋ,0,0,0,1,0,0,0,0,0,0
여자애가 왜이렇게 드세. 여자는 조신하게 네네 하는 맛이 있어야지,0,0,0,1,0,0,0,0,0,0
"미국여행에서 아시안을 무시하는구나 느낌을 많이 받았는데, 살고 계시는 분들은 얼마나 힘드실까요..",1,0,0,0,0,0,0,0,0,0
남여문제는 선천적으로 타고난 신체적 특징이외 서로 조금씩만 양보하면 전혀 문제 될게 없을듯. 괜히 가성비 가성비 하는게 아님,1,0,0,0,0,0,0,0,0,0
김여사 시리즈 중에서도 맘카페 김여사들이 탑티어!! 심지어 댓글로 서로 억울하겠다고 토닥거림,0,0,0,1,0,0,0,0,0,0
쌍도남 믿고 거른다 진짜 한남 오브 한남,0,0,0,1,0,0,0,0,0,1
여자들아 애 낳지 말고 군대나 가라,0,0,0,1,0,0,0,0,0,0
그렇게 말하는 너같은 애들이 조현병자들이야 알겄냐,0,0,1,0,0,1,0,0,0,0
냄져들 한구멍으로 두싸개하는것들이 멀아냐노,0,0,0,1,0,0,0,0,0,0
"장애인 저상버스 도입률만 높이면 뭐해... 실제로 버스기사대상으로 리프트 작동방법, 매뉴얼 교육이 하나도 안되어있는게 현실임",1,0,0,0,0,0,0,0,0,0
법대 나와서 고루한 면이 있는것같아,0,0,1,0,0,0,0,0,0,0
남자는 부엌에 가면 고추 떨어지는거 모르나 나는 고추 떨어지기 싫음,0,0,0,1,0,0,0,0,0,0
"베지테리언이라 고기 안 먹는데, 자꾸 왜 안먹냐고 묻는 건 뭐냐고.",1,0,0,0,0,0,0,0,0,0
남자들은 군대 갔다 왔다고 가산점주고 여자들은 출산하고 출산휴직했다고 승진에서 누락시키고 아니 누가보면  엄마없이 그냥 땅에서 솟은줄 지들은 엄마 없고 마누라 없나. 내가 당하면 억울하고 남이 그러면 차별이고 여튼  지 꼴리는데로   말하는애들 졸라 많음,0,0,0,1,0,0,0,0,0,0
여자분이 용접하는 것은 처음 보는 것 같습니다.,0,0,0,1,0,0,0,0,0,0
"성평등을 얘기하면서도 '여자가, 남자가, 여자답지, 남자답지'라는 표현이 아직 습관처럼 자연스럽게 나오는 듯해요.",1,0,0,0,0,0,0,0,0,0
황인종은 다리도 짧고 힘도 약하고 뭐 하나 잘하는게 없네,0,0,0,0,0,0,0,1,0,0
룸싸 한번도 안간 한남 누가 있다고,0,0,0,1,0,0,0,0,0,0
아니 장애우말고 장애인이라고 부르는 게 맞음. 여전히 장애우라고 부르는 사람들이 있길래 어이없어서 써봄 에휴,1,0,0,0,0,0,0,0,0,0
경찰이나 소방 공무원 채용때 여자 비율 늘려야 함,0,0,0,1,0,0,0,0,0,0
어제 언니가 와서 컴퓨터 고쳐주고 갔어요.,1,0,0,0,0,0,0,0,0,0
저렇게 뚱뚱한년들은 성격도 개 더러울듯 저렇게 자기관리 안할꺼면 그냥 뒤지던가 도데체 뭐가 잘나서 자꼬 티비에 나오는지 모르겠음,0,0,1,1,0,1,0,0,0,0
늙고싶어서 늙는 사람이 어딨어.. 니들도 다 나이 먹고 늙는다..,1,0,0,0,0,0,0,0,0,0
여자들은 왜 차별 받는다고 생각하냐 남자들도 차별 받는다고,0,0,0,1,0,0,0,0,0,0
딴 여자처럼 치마 좀 입었으면 좋겠네,0,0,0,1,0,0,0,0,0,0
이런 돼지색히 얼마나 처먹었으면 살이 저렇게 찌냐,0,0,0,0,0,1,0,0,0,0
전라도음식이 맛있다던데 식당 추천 좀 해줘.,1,0,0,0,0,0,0,0,0,0
전라도 깽깽이,0,0,0,0,0,0,0,0,0,1
예전에 정조대를 채운 이유를 알겠다. 국내도입이 시급하다,0,0,0,1,0,0,0,0,0,0
주과장님은 웜톤계열이라 오늘 입은 쿨톤색상은 안어울려여,1,0,0,0,0,0,0,0,0,0
너네 나라로 가!,0,0,0,0,0,0,0,1,0,0
여자들 화장하는 거 남자한테 잘 보이려고 그러는거잖아.,0,0,0,1,0,0,0,0,0,0
요즘 세상 진자 조아지지안음? ㅋㅋ 어디서 계집년들이 나와서 시위냐 시위는 ㅋㅋㅋㅋ 집에서 살림이나해 정신머리없는년들아,0,0,0,1,0,0,0,0,0,0
아들들은 요리할 줄 모르고 덤벙거리는데 딸들은 꼼꼼하니까 오빠 점심 좀 챙겨줘라.,0,0,0,1,0,0,0,0,0,0
"옛날에는 1년차 선배 앞에서도 허리 90도 꺽어서 인사했다.. 그 위에 대리님, 과장님, 부장님 이런 분들 한테는 말할 것도 없지",1,0,0,0,0,0,0,0,0,0
요즘 페스코 하는 사람 많더라,1,0,0,0,0,0,0,0,0,0
고졸들이 뭘 안다고 떠드는거야 진짜 웃긴다 최소한 전문대라도 나와야 되는거 아닌가 그냥 고졸들은 알바나 하세요,0,0,1,0,0,0,0,0,0,0
이과생이 후임으로 들어오니깐 확실히 편하긴 하던데,1,0,0,0,0,0,0,0,0,0
머리를 어디서 하셨나요 정말 스타일리쉬 하고 잘 어울립니다.,1,0,0,0,0,0,0,0,0,0
쟨 여자야 남자야? 여자같은데 무슨 남자처럼 입고 다님? 멋져 보이는것도 아니고 흉해 별로,0,0,0,1,0,0,0,0,0,0
여자는 조신해야지 저렇게 드세면 안됨,0,0,0,1,0,0,0,0,0,0
남자가 발레를 배워? 제정신이냐 ㅋㅋ,0,0,0,1,0,0,0,0,0,0
경상도 사람들은 대체적으로 말할 때 억양이랑 톤이 강해서 경기도 출신 사람들은 말할 때 이해하기가 힘들더라고,0,0,0,0,0,0,0,0,0,1
애들이 시금치가 먹기 싫다 길래 그래 언젠간 먹던지 아니면 다른 풀을 먹으면 되지 싶어서 그다지 강요하지 않고있습니다.,1,0,0,0,0,0,0,0,0,0
섬에 사는 사람들 다 음침하고 뭔가 범죄자같음,0,0,0,0,0,0,0,1,0,1
너같은 병신때문에 정신병 걸릴 것 같다.,0,0,0,0,0,1,0,0,0,0
으 옷입는 꼬라지부터 게이같음,0,0,0,0,1,0,0,0,0,0
술은 역시 여자가 따라야지,0,0,0,1,0,0,0,0,0,0
게이 새끼들 개더러워 상종하기도 싫다,0,0,0,0,1,0,0,0,0,0
요즘은 남자가 화장 더 진하게 해도 되는건가,0,0,0,1,0,0,0,0,0,0
틀딱들은 운전하지 말고 아예 집에서 나오지 말아라!,0,0,0,0,0,0,1,0,0,0
예전엔 매운 음식 진짜 좋아했는데.. 나이들면서 입맛이 변하는 건지 요새는 매운 거 잘 못먹겠음,1,0,0,0,0,0,0,0,0,0
"지난 번에 먹었던 조개는 참 탱글탱들하니 맛나더라, 역시 젊은 것들이 좋아. ㅋㅋ
근데 사실 난 레즈가 더 좋더라구, 진짜 장난 아니야, 지가 아니까 어디가 좋은지 다 알아서, 알아서 해주더라. ㅋㅋ",0,0,0,1,1,0,0,0,0,0
얘는 성격이 털털하고 괄괄해서 꼭 남자같아,0,0,0,1,0,0,0,0,0,0
패미들은 자기들이 최고인지 알아,0,0,0,1,0,0,0,0,0,0
컴공과 나온 사람들은 다 컴퓨터를 잘 수리할 수 있나?,0,0,1,0,0,0,0,0,0,0
예로부터 집안일은 당연히 여자가 하는 거 아님?,0,0,0,1,0,0,0,0,0,0
남자가 하이힐 신어도 되나요?,1,0,0,0,0,0,0,0,0,0
부산에서 사진찍기 좋은 장소 추천 좀 해주라.,1,0,0,0,0,0,0,0,0,0
아 어제 진짜 또라이새끼랑 말하다가 암걸릴 뻔 ;,0,0,0,0,0,1,0,0,0,0
전라도에서 유명한 대표음식은 삭힌 홍어이다.,1,0,0,0,0,0,0,0,0,0
"남자들은 군대랑 축구, 옛날에 학창 시절 얘기 아니면 자신을 소개할게 없나 봄 가진 거 쥐뿔도 없으면서 맨날 옛날 얘기만 함 ㅋㅋ",0,0,0,1,0,0,0,0,0,0
밥먹고 바로 누워서 역류성식도염 걸렸어,1,0,0,0,0,0,0,0,0,0
양성애자들은 따먹을 사람도 2배네. 남자 여자 아무나 다 먹을 수 있잖아. 나도 양성애자나 할까 ㅋㅋ,0,0,0,0,1,0,0,0,0,0
여자들은 브래지어를 하는건지 마는건지 그냥 입지를 말지 왜그렇게 사는지 몰라 답없다 정말 그럴꺼면 벗고다니지,0,0,0,1,0,0,0,0,0,0
남자보다 내 어깨가 더 넓음 ㅅㄱ,1,0,0,0,0,0,0,0,0,0
인간적으로 틀딱들은 안락사 시켜야돼,0,0,0,0,0,1,1,0,0,0
우와. 의사쌤치고 엄청 예쁘시네요. 몸매도 쭉쭉빵빵 좋으시고. 굿.,0,0,1,0,0,0,0,0,0,0
성차별주의자가 페미를 논하네,0,0,0,1,0,0,0,0,0,0
ㅇㅇㅇ랑 같이 일하다 보면 여자라서 그런지 정말로 힘이 약하네. 어쩔수 없지 여자이니 남자보다 일을 못하니까,0,0,0,1,0,0,0,0,0,0
신입사원이 뭘 알겠어 ㅎ,0,0,0,0,0,0,1,0,0,0
미개하게 비건 같은걸 하니 몸이 저모양이지.,0,0,1,0,0,0,0,0,0,0
집에서 집안일이나 해야할 것들이 굳이 남자들이 하는 일까지 뺏어갈려고 하는게 존나 눈꼴시려서 못보겠네 이 나라가 미쳐돌아간다,0,0,0,1,0,0,0,0,0,0
"저것들 또 치마네. 팬티도 보이고, 나중에는 똥꼬까지 보여주겠다. 저년은 몸 팔아서 학점 받나 왜 저래?",0,0,0,0,0,1,0,0,0,0
부산새키들은 왤케 쎈척을하냐?,0,0,0,0,0,0,0,0,0,1
고향이 전라도세요?,1,0,0,0,0,0,0,0,0,0
여자들은 몸매가 좋아야지 어디가서도 대우 받는다.,0,0,0,1,0,0,0,0,0,0
여자들은 운전 진짜 못한다,0,0,0,1,0,0,0,0,0,0
미래에서는 여성이 돈을 더 잘 버는 세상이 랍니다.,0,0,0,1,0,0,0,0,0,0
"남자는 능력, 여자는 얼굴이지",0,0,0,1,0,0,0,0,0,0
솔직히 보이루 누가봐도 합성어아님 여혐인거 한번에 알겠던데 아니라고 계속 반박해봤자 자기만 웃겨지는걸 모르나 여혐극혐,0,0,0,1,0,0,0,0,0,0
아메리카 흑인들은 아프리카에서 강제 이주를 당한 조상들의 후손입니다. 어쩌면 차별로 인한 피해의식이 내재되어있을 수도 있지요. 그렇다고 해서 그들을 피부색이 검다고 모두 피해의식을 갖고있다고 단정해서는 안됩니다. 하지만 차별받았던 흑인들이 아시아인들을 차별하는 것은 언어도단이라고 생각합니다. 흑인이 아시아인 보다 낮은 성적을 거두는 것은 다 아는 사실 아닌가요?,1,0,0,0,0,0,0,0,0,0
요즘은 다 대학나와서 대학 졸업의 이점이 없는듯,1,0,0,0,0,0,0,0,0,0
얼굴몸매 경국지색인데 6.9 소추 vs 얼굴몸매 한남멸치인데 20대추,0,0,0,1,0,0,0,0,0,0
여자들은 원래 다들 편한 일만 하네?,0,0,0,1,0,0,0,0,0,0
중국인들 얼마나 바퀴벌레 같은데 ㅉㅉ,0,0,0,0,0,0,0,1,0,0
다리가 없는 사람들은 일상생활하는게 진짜 힘들꺼 같지않니,1,0,0,0,0,0,0,0,0,0
피부색이 다르다고 차별해선 안된다.,1,0,0,0,0,0,0,0,0,0
지하철에서 남자들 쩍벌남 보는거 진짜 싫어,0,0,0,1,0,0,0,0,0,0
여자들은 참 꼼꼼해,0,0,0,1,0,0,0,0,0,0
김치년들 한 번 하자니까 되게 비싸게 구네. 지들이 대단한 줄 알아.,0,0,0,1,0,0,0,0,0,0
남자새끼가 그것도 못들어?,0,0,0,1,0,0,0,0,0,0
여자가 목소리가 크면 안되지,0,0,0,1,0,0,0,0,0,0
여자가 이쁘면 됐지 공부 잘해서 뭐해,0,0,0,1,0,0,0,0,0,0
여자나 남자나 다 똑같은 사람이잖아요,1,0,0,0,0,0,0,0,0,0
여자라면 예쁜 치마라도 좀 입고 그래라 뭘 숨길라고 맨날 바지냐.,0,0,0,1,0,0,0,0,0,0
할머니 진짜 멋지심,1,0,0,0,0,0,0,0,0,0
"우리도 언젠간 나이가 들어 노인이 될거라  생각하면, 노인분들께 예의 없이 대하면 안되죠. 상호 존중이 필요하다고 생각해요.",1,0,0,0,0,0,0,0,0,0
탈코르셋한다고 머리 자르고 다니고 화장 안 하고 다니는 여자들 보면 저게 여자인가 싶더라 ㅋㅋ 그냥 키만 작은 남자인듯,0,0,0,1,0,0,0,0,0,0
늦은 시간에 여고생이 잘도 거리를 활보하고 다니네 조신하지 못하게,0,0,0,1,0,0,0,0,0,0
페미니스트들 다 조사해봐야함,0,0,0,1,0,0,0,0,0,0
한녀는 자기 생각이란 걸 갖으면 안돼. 기생충들,0,0,0,1,0,0,0,0,0,0
남자들 뒤나 쫓아다니는 게이놈,0,0,0,1,1,0,0,0,0,0
여자가 그렇게 기 쎄면 남자가 기 못 펴고 살아.,0,0,0,1,0,0,0,0,0,0
초코인줄 알고 씹었는데 건포도면...,1,0,0,0,0,0,0,0,0,0
여자들은 편한 일만 하네?,0,0,0,1,0,0,0,0,0,0
남자들 허버허버 국밥 먹는거 꼴보기싫음 ;,0,0,0,1,0,0,0,0,0,0
태국놈들이 섹스를 그리 밝힌다던데.... 음흉한 민족이네,0,0,0,0,0,0,0,1,0,0
여자들은 엄마팔자 닮는다고 하잖아 그래서 보고 자란게 중요한거야,0,0,0,1,0,0,0,0,0,0
저는 의예과에 꼭 진학하고 싶습니다,1,0,0,0,0,0,0,0,0,0
세대 차이는 이해하는 쪽으로 가야죠.,1,0,0,0,0,0,0,0,0,0
남자들은 생각하는 게  다 변태 같다,0,0,0,1,0,0,0,0,0,0
인종은 특징을 분류한거일 뿐이다,1,0,0,0,0,0,0,0,0,0
중국인은 매일 안씻는거같은 기분,0,0,0,0,0,0,0,1,0,0
여자가 되가지고 남자 기분 하나 못 맞춰주냐? 좀 나긋나긋하면 안돼?,0,0,0,1,0,0,0,0,0,0
아 진짜 김여사 극혐 운전 못하면 집에서 밥이나 처 할것이지 왜 도로로 기어나와서 짜증.,0,0,0,1,0,1,0,0,0,0
비건라면도 맛잇으면 좋겟다,1,0,0,0,0,0,0,0,0,0
여자들은 감정적이고 남자는 논리적이야,0,0,0,1,0,0,0,0,0,0
김치도 못먹는 년들은 한국인이라고 하고 다니지 마라,0,0,0,1,0,0,0,1,0,0
마라탕먹는 사람들 이해가 안됨? 그게 왜맛잇음? 돈주고 먹으래도 안먹음,0,0,0,0,0,0,0,0,0,0
페미니스트 외치는 사람치고 제대로 생긴 사람 못봄,0,0,0,1,0,0,0,0,0,0
한남들 하는 짓 안봐도 뻔한거 아녀,0,0,0,1,0,0,0,0,0,0
너무 단건 잘 못먹겠더라.,1,0,0,0,0,0,0,0,0,0
니그로 새끼들은 거시기 커서 좋겠다.,0,0,0,0,0,1,0,1,0,0
그거 계산하다 머리 다 빠질뻔함,1,0,0,0,0,0,0,0,0,0
어제 소개팅했는데 남자가 170안되더라 그래서 바로 손절^^ 인간적으로 170미만은 좀 사회에서 격리해서 살게해야되는거 아닌가~?,0,0,0,1,0,0,0,0,0,0
남자가 능력이 떨어지기 시작하면 남자로서는 사망선고인 셈이지,0,0,0,1,0,0,0,0,0,0
세월을 직빵으로 쳐 맞았나 세월이 오면 좀 피하고 그래라,0,0,1,0,0,1,0,0,0,0
페미니즘은 정신병,0,0,0,1,0,0,0,0,0,0
페이니스트들은 아무생각없이 옛날에 있었던 일 가지고 계속 소리지르지 말고 현재 자신이 당하거나 현재를 좀 보자,0,0,0,1,0,0,0,0,0,0
여자는 집에서 밥이나 해라,0,0,0,1,0,0,0,0,0,0
흑채 쓰고 머리 듬성등성 하던 거 가려지니까 훨씬 젊어보임 더 잘생겨 보이기도,1,0,0,0,0,0,0,0,0,0
솔직히 요즘 보지들 뭐 차별받는게 있긴함?ㅋㅋㅋㅋ 여자라고 혜택받으면서 개꿀빨아먹으면서 살면서 페미들 징징대는거 진짜 꼴보기싫다,0,0,0,1,0,1,0,0,0,0
솔찌 앞에서만 채식하는 척인거 다 앎,0,0,1,0,0,0,0,0,0,0
여자들은 원래 자기보다 예쁜 여자나 자기보다 잘난 여자에 대해서는 평가를 야박하게 함 자기보다 못나야 친절하게 대해주지,0,0,0,1,0,0,0,0,0,0
"아니 이제 막 일하기 시작한 신입이면 말이나 잘듣고 시킨대로만 하면 되지, 지가 뭐가 잘났다고 껴드냐?",0,0,0,0,0,1,0,0,0,0
치마입는 남자 힐 신는 남자 극혐,0,0,0,1,0,0,0,0,0,0
명절 때 여자가 일하는게 당연한거 아닌가? 남자들은 돈 벌어와야 하는데 또 집안일까지 하라는건 말이 안되지,0,0,0,1,0,0,0,0,0,0
"한녀들, 김치녀들 취집가려고 한다.",0,0,0,1,0,0,0,0,0,0
남자가 왜 화장을 떡칠하는거야? 여자가 되고 싶어 환장한건가,0,0,0,1,0,0,0,0,0,0
하여간에 전라도 새끼들은 사람 통수를 늘 치니까 중요한 자리에 앉힐수가 없단 말이야. 애초에 사람을 뽑을때부터 전라도는 걸러라.,0,0,0,0,0,0,0,0,0,1
고졸따리가 뭘 안다고 난리야,0,0,1,0,0,0,0,0,0,0
