text,clean,개인지칭,기타혐오,성별,성소수자,악플욕설,연령,인종국적,종교,지역
"아이돌들은 외모가 이뻐야만 하나? 몸매가 좋고 외모가 특출나야만 아이돌을 할 수 있나? 최근에 나온 아이돌들은 성형에 의해 비슷비슷한 외모를 가지고 있는데, 이게 사회적인 문제라고 생각된다.
가령 OO은 코가 높고 눈이 매우 큰데 이게 과연 모두가 말하는 미인이라고 말할 수 있는가?",1,0,0,0,0,0,0,0,0,0
짱개 새끼들 역겨운거봐,0,0,0,0,0,0,0,1,0,0
어제 만난 흑인친구 이름이뭐더라,1,0,0,0,0,0,0,0,0,0
오이는 향 때문에 먹기 힘들지만 맛있으니 한번 먹어봐,1,0,0,0,0,0,0,0,0,0
아 진짜 김여사 극혐 운전 못하면 집에서 밥이나 처 할것이지 왜 도로로 기어나와서 짜증.,0,0,0,1,0,1,0,0,0,0
듣보잡인 거기도 대학이라고 들어갔냐. 나같으면 똥지게나 지겠다.,0,0,1,0,0,1,0,0,0,0
나이 먹고 윗대가리 선에 올라서면 아랫사람 무시하는 꼰대들 꼭 있더라,0,0,0,0,0,0,1,0,0,0
어휴 역시 여자들이 모이면 안돼 방송 나와서 남들 뒷담화나 하고 남 흉이나 보고.. 남 안되는거 너무 좋아한다.. 아니 마치 망하도록 하고 싶은 거 같은데? 불쌍하다..저 저사람이 뭐라고... 너무한거 아냐?,0,0,0,1,0,1,0,0,0,0
경주는 경상도에 있는거죠? 전라도나 경기도에 있는 도시가 아니고요? 제가 알고 있는 것이 확실 한가요? 대답해 주세요.,1,0,0,0,0,0,0,0,0,0
장애인들은 택시좀 타면 좋겠음 버스타고 출근할때 꼭 같이 타는 목발이 있거든? 가뜩이나 비좁은데 무슨 민폐인지 모르겠음 그냥 택시좀 타라 타,0,0,1,0,0,0,0,0,0,0
위 사진 콧구멍을 보셔요 들창코 개조하느라 수고 하셨네 그려,0,0,1,0,0,1,0,0,0,0
고졸이 뭘 알기나 하냐?,0,0,1,0,0,1,0,0,0,0
저 대학생은 성실하네.,1,0,0,0,0,0,0,0,0,0
개인적으로 나는 고기를 좋아하는데 몸에는 안맞는 거같다. 건강상이유로 채식을 많이 먹어야할 것같은데 입맛엔 안맞고.. 채식식당은 채소로 맛있는메뉴가 있으려나,1,0,0,0,0,0,0,0,0,0
아 암걸려 뒤질 거 같네,0,0,0,0,0,1,0,0,0,0
ㅋㅋ그렇게 쳐먹으니까 살이찌지 돼지같아,0,0,0,0,0,1,0,0,0,0
남도음식이 좀 짜지,1,0,0,0,0,0,0,0,0,0
야 나 다리 여자다리 같지 않냐 보고 반하지마라,0,0,0,1,0,0,0,0,0,0
미친 왜 저런 쪽바리같은 짓을 하냐 우리말 놔두고 외래어로 병신같은 소리만 싸지르네,0,0,0,0,0,1,0,1,0,0
집안일은 돕는게 아니라 각자 하는거다 ㅅㄲ야,0,0,0,0,0,1,0,0,0,0
"진짜 뚱뚱한 애들 엘베 애서 마주치면 짜증남, 걔들 때문에 더 더운듯  살도 뺄겸 계단으로 올라가지",0,0,1,0,0,1,0,0,0,0
나이 70 넘은 틀딱들은 국가차원에서 안락사시켜버리면 안되나?,0,0,0,0,0,1,1,0,0,0
지잡들이 연봉 타령하는건 좀... 웃다 갑니다,0,0,1,0,0,0,0,0,0,0
사회생활 연차가 더 쌓일수록 눈치도 쌓이고 일처리 능력도 발전합니다,1,0,0,0,0,0,0,0,0,0
oo는 솔직히 성형한것 같지 않냐? 얼굴이 너무 부자연스러워,0,0,0,0,0,1,0,0,0,0
저 배역을 쟤가 한다고? 무슨 죄다 영화가 깜댕이 밭이냐 ㅋㅋ 최소한 원작 설정은 유지해야되는거아냐? 깜댕이새키들 존나 꼴보기싫다,0,0,0,0,0,0,0,1,0,0
전에 여수 갔을때 간장게장 먹어보고 완전 빠져가지곸ㅋㅋ 홈쇼핑에서 엄청 주문해서 먹엇어,1,0,0,0,0,0,0,0,0,0
응 다음 배리나~ 너같은 쿵쾅이는 사절~,0,1,1,0,0,0,0,0,0,0
대가리 존나크네,0,0,1,0,0,1,0,0,0,0
잼민이는 여기있지 말고 공부나하렴,0,0,0,0,0,0,1,0,0,0
아니 왜 이렇게 태웠어? 팔다리만 길어가지고 배만 툭튀어나온게 까맣게 태우니까 흑인같네 푸하하 진짜 못봐주겠다,0,0,0,0,0,1,0,1,0,0
쪽바리는 방사능 쳐먹어서그런가 아날로그에서 발전을 못하네,0,0,0,0,0,0,0,1,0,0
저는 홍콩에서 온 애랑 같은 팀 됐어요,1,0,0,0,0,0,0,0,0,0
팔이 아예 없는 놈들은 딸딸이는 뭘로치는거지...,0,0,1,0,0,1,0,0,0,0
너 그래서 시집은 가겠냐?,0,0,0,0,0,1,0,0,0,0
얼굴에 뭐 좀 찍어 바르고 다니지 그러냐,0,0,0,0,0,1,0,0,0,0
너 머리카락에 껌 붙었다,1,0,0,0,0,0,0,0,0,0
그래서 니 눈깔 에꾸인게 내잘못이냐?,0,0,1,0,0,1,0,0,0,0
쩝쩝이들 화장실 가서 쳐 묵으라,0,0,0,0,0,1,0,0,0,0
아 쫌 통제가 안되면 데리고 나오지를 말라고 소리지르고 뛰어다니면 니 눈에만 귀여운 아새끼지 내 눈에는 공포다,0,0,0,0,0,1,1,0,0,0
하여간 틀딱 새끼들은 고지식해가지고 나이 처묵엇으면 빨리 뒤져야지 늙다리 새끼들 존나게 머라하네,0,0,0,0,0,1,1,0,0,0
그친구는 나이는 어리지만 사려깊다.,1,0,0,0,0,0,0,0,0,0
짱깨들은 진짜 지저분함 청소라는 개념이 없는지 아무렇게나 쓰레기 버림,0,0,0,0,0,0,0,1,0,0
니그로 새끼들은 거시기 커서 좋겠다.,0,0,0,0,0,1,0,1,0,0
저 파오후 새끼랑 밥 먹는 꼬라지 봐봐. 저렇게 쳐먹으니까 돼지가 됐지. 어떻게 저러고 사냐. 나라면 자살한다,0,0,1,0,0,1,0,0,0,0
잔혹하게 도축되는 소랑 돼지가 너무 불쌍해서 고기는 못먹겠어,1,0,0,0,0,0,0,0,0,0
눈가 주름 잡힌 것이 방송에서 보던것과는 무지 다르네 나이 먹으니 별수 없구나.,0,0,0,0,0,1,0,0,0,0
고졸이라고 무시하고 명문대 졸업했다고 환대하면 안되지..  그 사람 자체의 업무 처리 능력을 보고 공정한 심사를 통해서 채용하는게 당연한거지.,1,0,0,0,0,0,0,0,0,0
영국 좆방새들 전통음식 꼬라지 보면 아마 목구녕에 혀가 아니라 좆을좆방새들 전통음식 꼬라지 보면 아마 목구녕에 혀가 아니라 좆을 박아넣은듯요?,0,0,0,0,0,0,0,1,0,0
진짜 너같은 놈들 보고있으면 암걸릴꺼 같다고,0,0,0,0,0,1,0,0,0,0
늙었으면 빨리 데지시던가,0,0,0,0,0,0,1,0,0,0
눈깔 병신 새끼가 잘들 논다ㅉ,0,0,0,0,0,1,0,0,0,0
당뇨병 걸린 놈들은 쳐먹는걸 자제를 못해서 그런거지.,0,0,1,0,0,1,0,0,0,0
얼굴이 왜 저렇게 생겼냐,0,0,0,0,0,1,0,0,0,0
햄버거 10개는 처먹을것 같은 ㅅㄲ가 겨우 그거ㅉㅉ,0,0,0,0,0,1,0,0,0,0
짝찟어진눈 그게 제대로된 눈이냐! 짱개들,0,0,0,0,0,0,0,1,0,0
전라도인 들은 다 머리에 뿔달리고 혀 갈라진 괴수들 아니냐?,0,0,0,0,0,0,0,0,0,1
와 너 여친 군인이야 대박,1,0,0,0,0,0,0,0,0,0
역시 ㅈ경이었어 안경테 바꾸니까 존예,0,0,0,0,0,1,0,0,0,0
동양인 차별 너무 심각함 진짜,1,0,0,0,0,0,0,0,0,0
오메 턱주가리로 국물도 떠먹겠네. 턱 계속 자라는거 같은데 저정도면 돌려깎기도 안되는 수준?,0,0,1,0,0,1,0,0,0,0
민초가짱이야 민초거르는새끼는 상종말아야됌,0,0,1,0,0,0,0,0,0,0
생각하는 거 하곤 존나 장애인 같네,0,0,0,0,0,1,0,0,0,0
너 얼굴에 언제부터 이런 흉터같은게 있었지?,1,0,0,0,0,0,0,0,0,0
한국인은 역시 매운맛이지,1,0,0,0,0,0,0,0,0,0
전라도에 가서 삭힌 홍어 먹었는데 냄새가 심하긴해도 맛은 있더라,1,0,0,0,0,0,0,0,0,0
저얼굴로 무슨 화장품 광고를 하냐.. 사고싶다가도 맘 변할듯..,0,0,0,0,0,1,0,0,0,0
깜댕들은 대체 뭘해도 암내가 안없어지는듯ㅎㄷㄷ,0,0,0,0,0,0,0,1,0,0
그런말하면 틀딱이꺼 틀니 일주일 압수,0,0,0,0,0,1,1,0,0,0
매운걸 못먹다니 한국인으로서 자존심도 없냐.,0,0,0,0,0,0,0,1,0,0
아 똥꼬충새키들 또나왔냐 이딴 글좀 안보이게해 무슨 똥꼬충이 자랑이라고 글을 싸지르고 지랄이냐,0,0,0,0,1,1,0,0,0,0
다이어트한다고 하루종일 방울 토마토만 먹길래 그러면 오래 못간다고 함,1,0,0,0,0,0,0,0,0,0
병신도 아니고 행동을 왜 저렇게 함?,0,0,0,0,0,1,0,0,0,0
내 입맛에는 잘 맞지만 상대방은 아닐 수도 있는건데.. 그 생각을 왜 못하지,1,0,0,0,0,0,0,0,0,0
솔직히 살 못빼고 뚱뚱한건 게으른거 아님?,0,0,1,0,0,0,0,0,0,0
"얼굴이 예쁜걸 보니 마음씨도 고울 거 같은데 그만 쨍쨍대죠 거. 
튕기는 것도 한두번이지 질려요. ㅋㅋㅋ",0,0,0,0,0,0,0,0,0,0
이 사람은 노래는 참 좋은데 얼굴이 아닌듯. 예전에는 얼굴없는 가수 이런 것도 있었는데 요즘엔 왜 안하지... 신이 목소리는 주고 얼굴은 망쳐놓으셨네. 회사에서 성형하라고 말하지 않았을까? 이게 진짜 실력파 가수인듯... 실력 말고는 없잖아. 제발... 눈 버리니까 다음엔 뮤비에 다른 사람 쓰자..,0,0,1,0,0,1,0,0,0,0
여자가 커피 타고 남자가 생수통 옮기는 시대는 지났어요,1,0,0,0,0,0,0,0,0,0
솥뚜겅 운전이나 하지 왜 차는 타고 기어나오는 건지..,0,0,0,0,0,1,0,0,0,0
일하다보면 그냥 일잘하는 사람이 최고에요 ㅋㅋ얼굴로 일하는거 아니잖아요,1,0,0,0,0,0,0,0,0,0
서xx새끼 다리 짧고 배 나와서 폴로티 입으면 배꼽티 됨. 여름에 보고 눈깔 파버리고 싶었음.,0,1,0,0,0,1,0,0,0,0
대구에 막창 진짜 맛있는데 먹고싶당,1,0,0,0,0,0,0,0,0,0
미친년 ㅋㅋ 왜 저러냐 벌받아라 악마년아,0,0,0,0,0,1,0,0,0,0
태어날때부터 팔 두개 다 없는 병신들이 TV에 나오더라고. 근데 나는 궁금한게 팔이 둘다 없으면 딸딸이는 어떻게 치나 싶다.,0,0,1,0,0,1,0,0,0,0
가서 문송하다고 대가리 박을 준비나 해라 취업시장에서 살아남지도 못할 놈들이 입만 살았네,0,0,1,0,0,1,0,0,0,0
아 조선족새끼들 제발 느그나라로 돌아가 조선족 아니고 짱깨잖아,0,0,0,0,0,1,0,1,0,0
진짜 존못 사람이 어떻게 저렇게 생기냐 내가 저것보다는 낫겠다,0,0,0,0,0,1,0,0,0,0
법대나왔다고 으시대기는 허울뿐인 타이틀가지고~,0,0,1,0,0,1,0,0,0,0
이슬람은 더워죽겠는데~ 히잡은 왜 쓰고 다니냐,0,0,0,0,0,0,0,0,1,0
남자와 여자의 관계는 누가 우월한 게 아니라 상호 보완하는 관계야,1,0,0,0,0,0,0,0,0,0
ㅋㅋㅋㅋㅋㅋ 야 그딴 지잡 쓰레기대 나와서 취업을 바란다고? ㅋㅋㅋㅋㅋ 그냥 어디가서 폐지나 주워 루저새꺄 ㅋㅋㅋ,0,0,1,0,0,1,0,0,0,0
뭐같은 개새끼가 일도 못하니까 너같은 놈이 장애인보다 못하는 놈이라고 하는 거야 이 새끼야 일도 못하니까 귀머거리냐 절름발이냐,0,0,1,0,0,1,0,0,0,0
그렇게 빼빼 말라서 걸어나 다니겠냐?,0,0,1,0,0,1,0,0,0,0
지난번 만났을때보다 통통해진거 같아,1,0,0,0,0,0,0,0,0,0
회사 동기가 빠른 년생인데 자꾸 오빠라고 부르라고 함,1,0,0,0,0,0,0,0,0,0
와 대체...저렇게 뚱뚱한 년도 아이돌이랍시고 튀어 나오는게 레전드다 진짜,0,0,0,0,0,1,0,0,0,0
저거 진짜 정신병자놈이네.. 장애인보다 성격 드러운거 같아..  진짜 잘나가는 사람은 남 비하하거나 모욕하지 않아.. 원래 못난 사람이 자기 상황에 대한 보상 심리로 남 비웃고 안되는 거 좋아하지.. 다른 사람 안되는 거 보면서 자기가 잘 나간다고 생각하고 비교하고 좋아하는데 쟤가 딱 그짝이다,0,0,0,0,0,1,0,0,0,0
흑인이 그 옷 모델을 하는 건 별로야 옷 색감을 완전 죽였어.,0,0,0,0,0,0,0,1,0,0
처음에 먹기 불편했거나 맛없다고 생각했던 음식도 두번 세번 더 먹어보려고 노력은 합니다.,1,0,0,0,0,0,0,0,0,0
저 나이에 결혼도 못하고 불쌍하다.,1,0,0,0,0,0,0,0,0,0
얼굴이 생기다 말았네 애새끼같노,0,0,1,0,0,1,0,0,0,0
어제 남친이랑 밥먹으러 레스토랑 갔거던? 근데 거기 서빙하는 사람이 진짜.. 이렇게 표현하면 좀 그렇지만 뭔가 레스토랑이랑 안맞더라.. 나름 비싼곳이었는데... 얼굴이 좀 그랬어.. 뭔가 이런곳이랑 잘 안맞는? 무슨느낌인지 알지?,0,0,1,0,0,1,0,0,0,0
내가  레즈도 아니고 여자를 왜 좋아해~,1,0,0,0,0,0,0,0,0,0
몸도 못쓰는 병신들,0,0,0,0,0,1,0,0,0,0
에라이 썩을 공무원 색기들 저 철밥통 새끼들 다 밀어버려야 하는데 ㅉㅉㅉ,0,0,0,0,0,1,0,0,0,0
미국 사람들은 개방적이라 엄청 문란하다.,0,0,0,0,0,0,0,1,0,0
4년제 나와서 고졸보다 못벌면 왜사냐,0,0,1,0,0,0,0,0,0,0
사내새끼가 그거 하나도 제대로 못하고.,0,0,0,1,0,1,0,0,0,0
자고로 여자는 조신하고 얌전해야지.,0,0,0,1,0,0,0,0,0,0
홍진경 볼 때마다 진격의 거인에서 에렌 엄마 잡아먹는 10미터급 거인 생각남.,0,1,0,0,0,1,0,0,0,0
미국 사람들 보면 기부나 봉사가 굉장히 자연스럽더라구요.,1,0,0,0,0,0,0,0,0,0
"채용부터 업무 담당, 승진도 남녀 상관 없이 능력만 있는 사람에게 기회가 주어지는게 회사한테도 더 이익이지.",1,0,0,0,0,0,0,0,0,0
문돌이들이 뭘 알겠어,0,0,1,0,0,1,0,0,0,0
오잉? 저게 이쁘다는거야? 장님이야뭐야 눈이 어떻게 된거야? 없는거야? 눈어디갔니? 눈아 눈아 돌아와,0,0,1,0,0,1,0,0,0,0
너네 부모님이 너볼때마다 우시지 안냐? 그딴 대학나왔으면 그냥 조용히 있으란말이야 ㅋㅋ 어디서 아는척이야,0,0,1,0,0,1,0,0,0,0
지방사람들은 좀 촌스럽지 않아? 돈도 없어보이고,0,0,1,0,0,0,0,0,0,0
나이차이가 많이 나도 친구처럼 편하게 지내요,1,0,0,0,0,0,0,0,0,0
코로나 퍼뜨리는 새끼들 진짜 개노답년들이네 ㅉㅉ 제발 다른 사람들 좀 생각해서 안 나가면 안되냐? 머가리가 빈 새끼들인가 ㄹㅇㅋㅋ,0,0,0,0,0,1,0,0,0,0
결혼하면 여자가 일 관둬야지 그럼 남자가 집안일 하리?,0,0,0,1,0,0,0,0,0,0
애국보수 틀딱들 대한민국 국민 맞냐. 맛탱이가 갔네. 저딴 찌라시에 선동당하는 미친것들은 눈만봐도 다 안다.,0,0,1,0,0,1,0,0,0,0
불교는 살생을 금하지 육식을 금한 것이 아니었어. 그래서 고기를 먹는 스님이 땡중인 것은 아니더라.,1,0,0,0,0,0,0,0,0,0
씹돼지 새끼들은 숨에서도 냄새나는거 같음 ㄹㅇ,0,0,1,0,0,1,0,0,0,0
일본 사람 이세요?,1,0,0,0,0,0,0,0,0,0
영국인들은 보통 셰익스피어를 위대한 문학가 1위로 꼽더라,1,0,0,0,0,0,0,0,0,0
젓가락질 완전 잘한다,1,0,0,0,0,0,0,0,0,0
저거 삐쩍 말라서 힘이나 쓰겠어,0,0,0,0,0,1,0,0,0,0
비전공자에게 도움되는 컨텐츠 감사요,1,0,0,0,0,0,0,0,0,0
아오 저 호모새기 진짜 저런놈들 싹 청소 안되나,0,0,0,0,1,1,0,0,0,0
뉘에뉘에 네 다음 틀딱,0,0,0,0,0,1,0,0,0,0
너 틀딱이냐?말뽄새보니 틀딱인 꼰대새끼가 맞는것같은데 제발 틀딱들은 발닦고 집에서 좀 영면해라.,0,0,0,0,0,1,1,0,0,0
이런 일을 힘 잘쓰는 남자들이 해야지 왜 여자한테 시키고 그래? 이걸 여자가 다 잘하면 남자들은 뭘 하려고 그러나,0,0,0,1,0,0,0,0,0,0
이국주 면상 보면 진짜 토할거 같다,0,1,0,0,0,1,0,0,0,0
교육도 못받은 천박한주제에 어디서 설쳐대!,0,0,1,0,0,1,0,0,0,0
시발 태어날때 간호사가 떨어뜨렷나 와꾸가 개 박살나버렷네 저건 뭐 성형해도 답이 안나올듯,0,0,1,0,0,1,0,0,0,0
여자들은 감정적이고 남자는 논리적이야,0,0,0,1,0,0,0,0,0,0
저런 얼굴도 들고 다니다니 토나온다,0,0,1,0,0,1,0,0,0,0
서울사람들은 이기적이고 개인주의가 심해.,0,0,0,0,0,0,0,0,0,1
남자 만나고 싶으면 니 상판부터 좀 뜯어 고쳐야 할듯,0,0,0,0,0,1,0,0,0,0
여수에는 화학공업단지가 엄청 많은듯,1,0,0,0,0,0,0,0,0,0
님들이 먹는거 사체 맞는데 불편하다고 눈가리고 아웅하지마세요.,0,0,0,0,0,0,0,0,0,0
중국인들의 주식으로써 쌀보다는 밀의 비중이 높을걸?,1,0,0,0,0,0,0,0,0,0
얼굴 좀 안되는 것들은 춤도 못추면서 몸만 비틀면 다되냐.,0,0,1,0,0,1,0,0,0,0
그렇게 고기만 먹으니까 살이 찌지.,0,0,0,0,0,1,0,0,0,0
우리나라든 다른나라든 인종이랑 역사 정도만 다르고 다른것보다 비슷한 점 들이 훨씬 많다고 봅니다.,1,0,0,0,0,0,0,0,0,0
한남 한남 운운하길래 어떤 상판일까 봤더니 보기만 해도 욕나오는 얼굴이네. 한남거리는 애들치고 짐승이 아닌 정상적인 사람의 얼굴을 내 지금껏 본적이 없다.,0,0,0,1,0,1,0,0,0,0
저거 말하는 꼬라지 봐라. 노망나서 똥 싸지르고 다니네.,0,0,0,0,0,1,1,0,0,0
"와 진짜 집에 돈 많아야겠다, 그 얼굴에 사람구실 하고 살려면",0,0,1,0,0,1,0,0,0,0
너는 미개하게 이런 걸 먹냐,0,0,1,0,0,0,0,0,0,0
색기 넘치던 책임 있잖아. 대학교 때 여신으로 불렸다던데?,0,0,0,0,0,1,0,0,0,0
그렇게 깐깐하게 구니까 시집도 못 갔지.,0,0,0,0,0,1,0,0,0,0
얼굴이 멍게 같아 더러워,0,0,1,0,0,1,0,0,0,0
거시기 달린 것들 싹 다 짤라서 메달아 놓고 싶네.,0,0,0,1,0,1,0,0,0,0
땀 구멍이 좀 크네요.. 눈이 작으니 아이라인을 크게 그려야 겠어요.,1,0,0,0,0,0,0,0,0,0
"여자가 무슨 일이야, 애나 잘 보지.",0,0,0,1,0,0,0,0,0,0
나돌아다니다가 코로나나 걸려라,0,0,0,0,0,1,0,0,0,0
나이쳐먹고 뭐하는 짓이야,0,0,0,0,0,1,1,0,0,0
제가 서비스직에서 일해 봤는데 아무래도 나이 많은 손님일수록 진상이 많더라구요. 원하는 게 많으신데 해줄 때까지 계속 화를 내시니까요.,0,0,0,0,0,0,1,0,0,0
흑인들은 목화밭에서 목화나 따야 된다.,0,0,0,0,0,0,0,1,0,0
법을 알려면 제대로 알아 병신아. 너 때문에 우리 팀 암걸려 뒤지기 일보직전. 대가리에 총맞았냐 정신병원 알아봐줄까.,0,0,1,0,0,1,0,0,0,0
전라도 사투리 쓰면 나는 그냥 거르고 봄 ㅇㅇ이게 현명함,0,0,0,0,0,0,0,0,0,1
여자가 커피좀 타면 손가락이 뿌러지나 요즘 여직원들은 맨날 커피좀 타오라고하면 성차별이래 차별 좋아하네,0,0,0,1,0,0,0,0,0,0
요즘시대에 초졸이라니. 학창시절 어땠을지 뻔하다.,0,0,1,0,0,0,0,0,0,0
꼭 여자애들이 저러더라. 남자애들은 별 말 않는데...이것 저것 다 따지면 뭘 해먹고 살겠노. 저래놓고 또 억울해하겠지.,0,0,0,1,0,0,0,0,0,0
저 새끼 태어날때부터 소아마비라서 다리 존나 쩔뚝거리네. 꼴보기 싫다 진짜.,0,0,1,0,0,1,0,0,0,0
가슴골 다 보이게 사진찍으니까 남자들이 좋아해주디? 더러운년 한심하기 짝이 없네,0,0,0,1,0,1,0,0,0,0
오크녀들은 지들 얼굴 생각도 못하고 남들이 좀만 이뻐도 열폭 쩌네 예쁜 애들 발끝도 못 따라가면서,0,0,1,0,0,1,0,0,0,0
저거 봐라 저거봐. 살쪄가지고 옷 터질라 그러네.,0,0,0,0,0,1,0,0,0,0
요즘 어린애들은 진짜 무식한듯 책을 안읽나? 저걸왜 모르지;,0,0,0,0,0,0,1,0,0,0
갓 들어온 신입이 뭘 안다고 깝치는지 모르겠어!,0,0,0,0,0,1,0,0,0,0
장애인이냐? 정신나갔어?,0,0,0,0,0,1,0,0,0,0
야 너네같은 새키들은 인터넷도 못하게해야되 ㅋㅋ 흙수저새키들이 왤케 나대 ㅋㅋㅋㅋ 솔직히 본인집이 20억 미만이면 나내지마라,0,0,1,0,0,1,0,0,0,0
머리에 뇌 말고 우동사리 들어 있니,0,0,0,0,0,1,0,0,0,0
몸 병신새끼들이 왜 살고 지랄이야 나가 뒤지든가,0,0,0,1,0,1,0,0,0,0
부산에서 사진찍기 좋은 장소 추천 좀 해주라.,1,0,0,0,0,0,0,0,0,0
남자가 에코백 들고 있다고 성향을 판단하는건 문제가 있어,1,0,0,0,0,0,0,0,0,0
쟤는 교정 안하냐? 이빨이 존나 자유분방하네,0,0,0,0,0,1,0,0,0,0
"병신 같은 놈이 눈깔만 사팔인 줄 알았는데, 뇌에도 우동사리만 든 중증장애네.",0,0,1,0,0,0,0,0,0,0
얼굴이 그렇게 못생겼으면 공부라도 잘 해야지. 뭘 믿고 그렇게 지지리도 안하고 다니냐? 진짜 기가 막혀서....,0,0,1,0,0,1,0,0,0,0
못생긴 애들이 성격도 나쁨,0,0,0,0,0,1,0,0,0,0
비건이라고 존나 까다롭게구네 짜증나,0,0,1,0,0,1,0,0,0,0
여자 연예인들은 다들 뒤로 스폰끼고 구멍 장사하는거 아닌가?,0,0,0,1,0,1,0,0,0,0
거기 병신들 천국이라고 소문 났어,0,0,0,0,0,1,0,0,0,0
팔없는 장애놈,0,0,0,0,0,1,0,0,0,0
일본 쪽바리 새퀴들은 사과나 할 것이지 욕심만 많아서 문제 있음,0,0,0,0,0,0,0,1,0,0
이제 막 들어온 신입이 뭘알아? 그냥 잡일이나 해,0,0,0,0,0,0,1,0,0,0
남자면 그냥 해도 될텐데 고집을 많이 부리네요. 불편해도 좀 참아야 다들 편한데,0,0,0,1,0,0,0,0,0,0
속눈썹이 길고 풍성해서 마스카라가 필요없겠어!,1,0,0,0,0,0,0,0,0,0
틀딱들은 운전하지 말고 아예 집에서 나오지 말아라!,0,0,0,0,0,0,1,0,0,0
아직도 남자는 손에 물 묻히면 안 된다는 생각을 하는 사람들이 있다니 충격이다,1,0,0,0,0,0,0,0,0,0
오타쿠들 육수 흘러내리는거 봐라. 숨은 쉬어지냐 자다가 지방에 눌려 질식할듯. 땀냄새 개오지게 생김.,0,0,1,0,0,1,0,0,0,0
병신은 병신처럼 살아야지,0,0,0,0,0,1,0,0,0,0
"귀머거리세요? 난독증 있으신가?ㅋㅋㅋㅋ
제대로 읽고 댓글 다시죠. ",0,0,1,0,0,1,0,0,0,0
나이핑계로 노약자석에 앉고싶어서 다들 난리난 노망난분들 너무 많음 다른나라들처럼 우리나라도 나이많은 사람들 대중교통 요금받아야되는거아님?,0,0,0,0,0,0,1,0,0,0
생긴게 꼭 말라 비틀어진 오이지 닮았구만.,0,0,1,0,0,1,0,0,0,0
븅신 이런것도 모르냐 이건 상식이야 새꺄,0,0,0,0,0,1,0,0,0,0
그렇게 먹으니 살이 안 찌지. 이것저것 골고루 좀 먹어봐.,1,0,0,0,0,0,0,0,0,0
여자가 삭발을 하고 다니다니 대단하구만,1,0,0,0,0,0,0,0,0,0
난 머리 긴 여자가 여성스러워보여서 예쁘더라 너도 단발하지말고 계속 기르면 안돼?,1,0,0,0,0,0,0,0,0,0
야 누가 저년 정조대좀 채워라.,0,0,0,1,0,1,0,0,0,0
오늘 생리하냐? 왜 이렇게 예민해?,0,0,0,1,0,1,0,0,0,0
서울사람도 사투리를 쓰더라,1,0,0,0,0,0,0,0,0,0
와 순대를 좋아한다고? 니 뱃살 좀 봐라 돼지가 돼지 내장을 먹네... 아니 자기 똥 먹는거 아냐 ㅋㅋㅋㅋㅅㅂ,0,0,1,0,0,1,0,0,0,0
문과생이면 조용히 꺼져있어,0,0,1,0,0,1,0,0,0,0
너같은 눈깔 병신은 뒤지는게 애국임 앙기모띠,0,0,0,0,0,1,0,0,0,0
솔직히 개발도상국이나 이런 나라들은 선진국 문화를 못따라오는 것 같다.,0,0,0,0,0,0,0,1,0,0
조금만 더 쳐먹으면 곧 터질거같은데 작작 쳐먹어라,0,0,0,0,0,1,0,0,0,0
고졸 지잡은 자살이 답이다. 왜사냐,0,0,1,0,0,1,0,0,0,0
나이만 쳐먹은게 뭐가 대수라고 저 지랄?,0,0,0,0,0,1,1,0,0,0
여자임? 뷰지임?,0,0,0,1,0,0,0,0,0,0
쟤는 와꾸만보면 남잔데 여자로 느껴지냐?,0,0,0,1,0,1,0,0,0,0
말하는 거 봐 책 안 읽은 티 확 나죠? 너 지잡이냐?,0,0,1,0,0,1,0,0,0,0
머가리 깨진 ㅄ이 하는 말은 안듣습니다ㅎ,0,0,1,0,0,1,0,0,0,0
평생 돼지고기의 맛을 모르고 죽는다니 참 불쌍한 사람들 아니냐..,1,0,0,0,0,0,0,0,0,0
저거 봐라 지들도 빨리 달리기 힘들어서 헉헉대는 거 저게 돼지새끼랑 뭐가 다름? 그러니까 살이나 좀 빼고 약속 장소에 나오든가 해,0,0,0,0,0,1,0,0,0,0
나도 송해 아저씨처럼 아흔 넘어도 정정하면 좋겠다.,1,1,0,0,0,0,0,0,0,0
중국새끼들은 게을러터진데다 거짓말까지 잘하지,0,0,0,0,0,0,0,1,0,0
채식주의자들은 너무 피곤하게 굴어.,1,0,0,0,0,0,0,0,0,0
"옛날에는 1년차 선배 앞에서도 허리 90도 꺽어서 인사했다.. 그 위에 대리님, 과장님, 부장님 이런 분들 한테는 말할 것도 없지",1,0,0,0,0,0,0,0,0,0
지방대는 수도권에 비해 수도권에 취직할 확률이 적다,0,0,0,0,0,0,0,0,0,0
말하는 거나 손동작이 영락없는 게이.,0,0,0,0,1,0,0,0,0,0
니 애비 썩은 정자로 태어나니까 애가 병신이지,0,0,0,0,0,1,0,0,0,0
요즘은 문과생도 개발 많이하더라,1,0,0,0,0,0,0,0,0,0
너는 코가 너무 낮고 눈도 작아서 잘생긴 건 절대 아니지.,0,0,1,0,0,1,0,0,0,0
님 고자임 ?? 치료해 븅신아,0,0,0,0,0,1,0,0,0,0
가방 끈이 그렇게 짧아서 뭐 좀 알겠어?,0,0,1,0,0,0,0,0,0,0
쟤는 뭐 생기다 말았냐ㅋㅋ,0,0,1,0,0,1,0,0,0,0
